"","Y","L","Env","tj","ri","Group","G","adjmean","se","ErrVar","w"
"3937","2007","Rangpur","2007-Rangpur",2007,1997,"Aromatic","BRRI dhan34",1.7,0.46633152909624,0.217465095029237,4.59843911900232
"4261","2007","Rangpur","2007-Rangpur",2007,1998,"Aromatic","BRRI dhan37",1.55833333333333,0.46633152909624,0.217465095029237,4.59843911900232
"4585","2007","Rangpur","2007-Rangpur",2007,1998,"Aromatic","BRRI dhan38",1.31666666666667,0.46633152909624,0.217465095029237,4.59843911900232
"4909","2007","Rangpur","2007-Rangpur",2007,1999,"Short","BRRI dhan39",1.925,0.46633152909624,0.217465095029237,4.59843911900232
"5219","2007","Rangpur","2007-Rangpur",2007,2003,"Stress","BRRI dhan40",2.91666666666667,0.46633152909624,0.217465095029237,4.59843911900232
"5501","2007","Rangpur","2007-Rangpur",2007,2003,"Stress","BRRI dhan41",3.25,0.46633152909624,0.217465095029237,4.59843911900232
"5760","2007","Rangpur","2007-Rangpur",2007,2005,"Stress","BRRI dhan44",2.75833333333333,0.46633152909624,0.217465095029237,4.59843911900232
"5964","2007","Rangpur","2007-Rangpur",2007,2007,"Long","BRRI dhan46",2.16666666666667,0.46633152909624,0.217465095029237,4.59843911900232
"51","2007","Satkhira","2007-Satkhira",2007,1980,"Long","BR10",3.91666666666666,0.157792242562389,0.0248983918128679,40.1632365461927
"375","2007","Satkhira","2007-Satkhira",2007,1980,"Medium","BR11",4.13333333333333,0.157792242562389,0.0248983918128679,40.1632365461926
"699","2007","Satkhira","2007-Satkhira",2007,1988,"Long","BR22",4.48333333333333,0.157792242562389,0.0248983918128679,40.1632365461926
"1023","2007","Satkhira","2007-Satkhira",2007,1988,"Long","BR23",3.08333333333333,0.157792242562389,0.0248983918128679,40.1632365461926
"1347","2007","Satkhira","2007-Satkhira",2007,1992,"Medium","BR25",2.95,0.157792242562389,0.0248983918128679,40.1632365461926
"1671","2007","Satkhira","2007-Satkhira",2007,1973,"Medium","BR3",2.56666666666667,0.157792242562389,0.0248983918128679,40.1632365461926
"1995","2007","Satkhira","2007-Satkhira",2007,1975,"Medium","BR4",4.05,0.157792242562389,0.0248983918128679,40.1632365461926
"2319","2007","Satkhira","2007-Satkhira",2007,1976,"Aromatic","BR5",2.88333333333333,0.157792242562389,0.0248983918128679,40.1632365461926
"2643","2007","Satkhira","2007-Satkhira",2007,1994,"Medium","BRRI dhan30",3.85,0.157792242562389,0.0248983918128679,40.1632365461926
"2967","2007","Satkhira","2007-Satkhira",2007,1994,"Medium","BRRI dhan31",3.03333333333333,0.157792242562389,0.0248983918128679,40.1632365461926
"3291","2007","Satkhira","2007-Satkhira",2007,1994,"Medium","BRRI dhan32",4,0.157792242562389,0.0248983918128679,40.1632365461926
"3615","2007","Satkhira","2007-Satkhira",2007,1997,"Short","BRRI dhan33",2.7,0.157792242562389,0.0248983918128679,40.1632365461926
"3938","2007","Satkhira","2007-Satkhira",2007,1997,"Aromatic","BRRI dhan34",2.83333333333333,0.157792242562389,0.0248983918128679,40.1632365461926
"4262","2007","Satkhira","2007-Satkhira",2007,1998,"Aromatic","BRRI dhan37",2.9,0.157792242562389,0.0248983918128679,40.1632365461926
"4586","2007","Satkhira","2007-Satkhira",2007,1998,"Aromatic","BRRI dhan38",2.61666666666667,0.157792242562389,0.0248983918128679,40.1632365461926
"4910","2007","Satkhira","2007-Satkhira",2007,1999,"Short","BRRI dhan39",2.6,0.157792242562389,0.0248983918128679,40.1632365461926
"5220","2007","Satkhira","2007-Satkhira",2007,2003,"Stress","BRRI dhan40",4.13333333333333,0.157792242562389,0.0248983918128679,40.1632365461926
"5502","2007","Satkhira","2007-Satkhira",2007,2003,"Stress","BRRI dhan41",3.98333333333333,0.157792242562389,0.0248983918128679,40.1632365461927
"5761","2007","Satkhira","2007-Satkhira",2007,2005,"Stress","BRRI dhan44",3.81666666666667,0.157792242562389,0.0248983918128679,40.1632365461926
"5965","2007","Satkhira","2007-Satkhira",2007,2007,"Long","BRRI dhan46",3.76666666666667,0.157792242562389,0.0248983918128679,40.1632365461926
"52","2007","Sonagazi","2007-Sonagazi",2007,1980,"Long","BR10",3.67666666666666,0.245868136103233,0.0604511403508779,16.5422851280501
"376","2007","Sonagazi","2007-Sonagazi",2007,1980,"Medium","BR11",2.87333333333333,0.245868136103233,0.060451140350878,16.5422851280501
"700","2007","Sonagazi","2007-Sonagazi",2007,1988,"Long","BR22",3.63,0.245868136103233,0.060451140350878,16.5422851280501
"1024","2007","Sonagazi","2007-Sonagazi",2007,1988,"Long","BR23",3.23333333333333,0.245868136103233,0.060451140350878,16.5422851280501
"1348","2007","Sonagazi","2007-Sonagazi",2007,1992,"Medium","BR25",3.14666666666667,0.245868136103233,0.060451140350878,16.5422851280501
"1672","2007","Sonagazi","2007-Sonagazi",2007,1973,"Medium","BR3",2.56333333333333,0.245868136103233,0.060451140350878,16.5422851280501
"1996","2007","Sonagazi","2007-Sonagazi",2007,1975,"Medium","BR4",3.28,0.245868136103233,0.060451140350878,16.5422851280501
"2320","2007","Sonagazi","2007-Sonagazi",2007,1976,"Aromatic","BR5",3.04333333333333,0.245868136103233,0.060451140350878,16.5422851280501
"2644","2007","Sonagazi","2007-Sonagazi",2007,1994,"Medium","BRRI dhan30",3.47,0.245868136103233,0.060451140350878,16.5422851280501
"2968","2007","Sonagazi","2007-Sonagazi",2007,1994,"Medium","BRRI dhan31",2.71333333333333,0.245868136103233,0.060451140350878,16.5422851280501
"3292","2007","Sonagazi","2007-Sonagazi",2007,1994,"Medium","BRRI dhan32",3.11333333333333,0.245868136103233,0.060451140350878,16.5422851280501
"3616","2007","Sonagazi","2007-Sonagazi",2007,1997,"Short","BRRI dhan33",2.64666666666667,0.245868136103233,0.060451140350878,16.5422851280501
"3939","2007","Sonagazi","2007-Sonagazi",2007,1997,"Aromatic","BRRI dhan34",2.37333333333333,0.245868136103233,0.060451140350878,16.5422851280501
"4263","2007","Sonagazi","2007-Sonagazi",2007,1998,"Aromatic","BRRI dhan37",4.75,0.245868136103233,0.060451140350878,16.5422851280501
"4587","2007","Sonagazi","2007-Sonagazi",2007,1998,"Aromatic","BRRI dhan38",3.15,0.245868136103233,0.060451140350878,16.5422851280501
"4911","2007","Sonagazi","2007-Sonagazi",2007,1999,"Short","BRRI dhan39",2.44,0.245868136103233,0.060451140350878,16.5422851280501
"5221","2007","Sonagazi","2007-Sonagazi",2007,2003,"Stress","BRRI dhan40",3.51666666666667,0.245868136103233,0.060451140350878,16.5422851280501
"5503","2007","Sonagazi","2007-Sonagazi",2007,2003,"Stress","BRRI dhan41",3.36333333333333,0.245868136103233,0.0604511403508779,16.5422851280501
"5762","2007","Sonagazi","2007-Sonagazi",2007,2005,"Stress","BRRI dhan44",2.97666666666667,0.245868136103233,0.060451140350878,16.5422851280501
"5966","2007","Sonagazi","2007-Sonagazi",2007,2007,"Long","BRRI dhan46",3.09666666666667,0.245868136103233,0.060451140350878,16.5422851280501
"53","2007","Kustia","2007-Kustia",2007,1980,"Long","BR10",5.30000000000001,0.442936671098705,0.196192894604002,5.09702454830696
"377","2007","Kustia","2007-Kustia",2007,1980,"Medium","BR11",5.38333333333333,0.442936671098705,0.196192894604003,5.09702454830695
"701","2007","Kustia","2007-Kustia",2007,1988,"Long","BR22",4.73333333333333,0.442936671098705,0.196192894604003,5.09702454830695
"1025","2007","Kustia","2007-Kustia",2007,1988,"Long","BR23",4.33333333333333,0.442936671098705,0.196192894604002,5.09702454830696
"1349","2007","Kustia","2007-Kustia",2007,1992,"Medium","BR25",4.33333333333333,0.442936671098705,0.196192894604002,5.09702454830696
"1673","2007","Kustia","2007-Kustia",2007,1973,"Medium","BR3",4.25,0.442936671098705,0.196192894604002,5.09702454830696
"1997","2007","Kustia","2007-Kustia",2007,1975,"Medium","BR4",4.65666666666667,0.442936671098705,0.196192894604002,5.09702454830696
"2321","2007","Kustia","2007-Kustia",2007,1976,"Aromatic","BR5",3.58333333333333,0.442936671098705,0.196192894604002,5.09702454830696
"2645","2007","Kustia","2007-Kustia",2007,1994,"Medium","BRRI dhan30",4.95,0.442936671098705,0.196192894604002,5.09702454830696
"2969","2007","Kustia","2007-Kustia",2007,1994,"Medium","BRRI dhan31",4.91666666666667,0.442936671098705,0.196192894604002,5.09702454830696
"3293","2007","Kustia","2007-Kustia",2007,1994,"Medium","BRRI dhan32",4.53666666666667,0.442936671098705,0.196192894604002,5.09702454830696
"3724","2007","Kustia","2007-Kustia",2007,1997,"Short","BRRI dhan33",2.98910371910372,0.547287741197458,0.299523871665015,3.3386320577426
"3940","2007","Kustia","2007-Kustia",2007,1997,"Aromatic","BRRI dhan34",3.68333333333333,0.442936671098705,0.196192894604002,5.09702454830696
"4264","2007","Kustia","2007-Kustia",2007,1998,"Aromatic","BRRI dhan37",4.86666666666667,0.442936671098705,0.196192894604002,5.09702454830696
"4588","2007","Kustia","2007-Kustia",2007,1998,"Aromatic","BRRI dhan38",4.18333333333333,0.442936671098705,0.196192894604002,5.09702454830696
"4912","2007","Kustia","2007-Kustia",2007,1999,"Short","BRRI dhan39",3.91,0.442936671098705,0.196192894604002,5.09702454830696
"5222","2007","Kustia","2007-Kustia",2007,2003,"Stress","BRRI dhan40",4.48333333333333,0.442936671098705,0.196192894604002,5.09702454830696
"5504","2007","Kustia","2007-Kustia",2007,2003,"Stress","BRRI dhan41",4.53333333333333,0.442936671098705,0.196192894604002,5.09702454830696
"5763","2007","Kustia","2007-Kustia",2007,2005,"Stress","BRRI dhan44",4.96666666666667,0.442936671098705,0.196192894604002,5.09702454830696
"5967","2007","Kustia","2007-Kustia",2007,2007,"Long","BRRI dhan46",4.68072534072534,0.547287741197458,0.299523871665015,3.3386320577426
"54","2008","Barisal","2008-Barisal",2008,1980,"Long","BR10",3.49608333333334,0.134082730364021,0.0179781785818706,55.6229873591538
"378","2008","Barisal","2008-Barisal",2008,1980,"Medium","BR11",2.94283333333333,0.134082730364021,0.0179781785818707,55.6229873591537
"702","2008","Barisal","2008-Barisal",2008,1988,"Long","BR22",2.65866666666667,0.134082730364021,0.0179781785818707,55.6229873591537
"1026","2008","Barisal","2008-Barisal",2008,1988,"Long","BR23",3.93191666666667,0.134082730364021,0.0179781785818707,55.6229873591537
"1350","2008","Barisal","2008-Barisal",2008,1992,"Medium","BR25",3.75491666666667,0.134082730364021,0.0179781785818707,55.6229873591537
"1674","2008","Barisal","2008-Barisal",2008,1973,"Medium","BR3",3.45941666666667,0.134082730364021,0.0179781785818707,55.6229873591537
"1998","2008","Barisal","2008-Barisal",2008,1975,"Medium","BR4",3.61533333333333,0.134082730364021,0.0179781785818707,55.6229873591537
"2322","2008","Barisal","2008-Barisal",2008,1976,"Aromatic","BR5",3.67241666666667,0.134082730364021,0.0179781785818707,55.6229873591537
"2646","2008","Barisal","2008-Barisal",2008,1994,"Medium","BRRI dhan30",3.56575,0.134082730364021,0.0179781785818707,55.6229873591537
"2970","2008","Barisal","2008-Barisal",2008,1994,"Medium","BRRI dhan31",2.33333333333333,0.134082730364021,0.0179781785818707,55.6229873591537
"3294","2008","Barisal","2008-Barisal",2008,1994,"Medium","BRRI dhan32",3.05925,0.134082730364021,0.0179781785818707,55.6229873591537
"3617","2008","Barisal","2008-Barisal",2008,1997,"Short","BRRI dhan33",2.74841666666667,0.134082730364021,0.0179781785818707,55.6229873591537
"3941","2008","Barisal","2008-Barisal",2008,1997,"Aromatic","BRRI dhan34",2.79041666666667,0.134082730364021,0.0179781785818707,55.6229873591537
"4265","2008","Barisal","2008-Barisal",2008,1998,"Aromatic","BRRI dhan37",2.05058333333333,0.134082730364021,0.0179781785818707,55.6229873591537
"4589","2008","Barisal","2008-Barisal",2008,1998,"Aromatic","BRRI dhan38",3.4955,0.134082730364021,0.0179781785818707,55.6229873591537
"4913","2008","Barisal","2008-Barisal",2008,1999,"Short","BRRI dhan39",3.69625,0.134082730364021,0.0179781785818707,55.6229873591537
"5223","2008","Barisal","2008-Barisal",2008,2003,"Stress","BRRI dhan40",3.65025,0.134082730364021,0.0179781785818707,55.6229873591537
"5505","2008","Barisal","2008-Barisal",2008,2003,"Stress","BRRI dhan41",3.15458333333333,0.134082730364021,0.0179781785818707,55.6229873591537
"5764","2008","Barisal","2008-Barisal",2008,2005,"Stress","BRRI dhan44",3.62,0.134082730364021,0.0179781785818707,55.6229873591537
"5968","2008","Barisal","2008-Barisal",2008,2007,"Long","BRRI dhan46",2.91333333333333,0.134082730364021,0.0179781785818707,55.6229873591537
"55","2008","Comilla","2008-Comilla",2008,1980,"Long","BR10",2.07,0.103794542183517,0.0107733069870858,92.8220091749653
"379","2008","Comilla","2008-Comilla",2008,1980,"Medium","BR11",2.27833333333333,0.103794542183517,0.0107733069870859,92.822009174965
"703","2008","Comilla","2008-Comilla",2008,1988,"Long","BR22",2.60833333333333,0.103794542183517,0.0107733069870859,92.822009174965
"1027","2008","Comilla","2008-Comilla",2008,1988,"Long","BR23",2.50833333333333,0.103794542183517,0.0107733069870859,92.822009174965
"1351","2008","Comilla","2008-Comilla",2008,1992,"Medium","BR25",2.25833333333333,0.103794542183517,0.0107733069870859,92.822009174965
"1675","2008","Comilla","2008-Comilla",2008,1973,"Medium","BR3",2.26333333333333,0.103794542183517,0.0107733069870859,92.822009174965
"1999","2008","Comilla","2008-Comilla",2008,1975,"Medium","BR4",1.95333333333333,0.103794542183517,0.0107733069870859,92.822009174965
"2323","2008","Comilla","2008-Comilla",2008,1976,"Aromatic","BR5",2.34333333333333,0.103794542183517,0.0107733069870859,92.822009174965
"2647","2008","Comilla","2008-Comilla",2008,1994,"Medium","BRRI dhan30",2.705,0.103794542183517,0.0107733069870859,92.822009174965
"2971","2008","Comilla","2008-Comilla",2008,1994,"Medium","BRRI dhan31",2.27166666666667,0.103794542183517,0.0107733069870859,92.822009174965
"3295","2008","Comilla","2008-Comilla",2008,1994,"Medium","BRRI dhan32",2.50333333333333,0.103794542183517,0.0107733069870859,92.822009174965
"3618","2008","Comilla","2008-Comilla",2008,1997,"Short","BRRI dhan33",2.47333333333333,0.103794542183517,0.0107733069870859,92.822009174965
"3942","2008","Comilla","2008-Comilla",2008,1997,"Aromatic","BRRI dhan34",2.62166666666667,0.103794542183517,0.0107733069870859,92.822009174965
"4266","2008","Comilla","2008-Comilla",2008,1998,"Aromatic","BRRI dhan37",2.05833333333333,0.103794542183517,0.0107733069870859,92.8220091749651
"4590","2008","Comilla","2008-Comilla",2008,1998,"Aromatic","BRRI dhan38",3.17,0.103794542183517,0.0107733069870859,92.8220091749651
"4914","2008","Comilla","2008-Comilla",2008,1999,"Short","BRRI dhan39",4.28,0.103794542183517,0.0107733069870859,92.8220091749651
"5224","2008","Comilla","2008-Comilla",2008,2003,"Stress","BRRI dhan40",4.06679166666667,0.103794542183517,0.0107733069870859,92.8220091749651
"5506","2008","Comilla","2008-Comilla",2008,2003,"Stress","BRRI dhan41",3.84395833333333,0.103794542183517,0.0107733069870859,92.8220091749651
"5765","2008","Comilla","2008-Comilla",2008,2005,"Stress","BRRI dhan44",4.29333333333333,0.103794542183517,0.0107733069870859,92.8220091749651
"56","2008","Gazipur","2008-Gazipur",2008,1980,"Long","BR10",5.06666666666667,0.126986352123883,0.0161255336257309,62.0134516605601
"380","2008","Gazipur","2008-Gazipur",2008,1980,"Medium","BR11",3.9,0.126986352123883,0.0161255336257309,62.01345166056
"704","2008","Gazipur","2008-Gazipur",2008,1988,"Long","BR22",4.03333333333333,0.126986352123883,0.0161255336257309,62.01345166056
"1028","2008","Gazipur","2008-Gazipur",2008,1988,"Long","BR23",4.75,0.126986352123883,0.0161255336257309,62.01345166056
"1352","2008","Gazipur","2008-Gazipur",2008,1992,"Medium","BR25",3.95,0.126986352123883,0.0161255336257309,62.01345166056
"1676","2008","Gazipur","2008-Gazipur",2008,1973,"Medium","BR3",4.03333333333333,0.126986352123883,0.0161255336257309,62.01345166056
"2000","2008","Gazipur","2008-Gazipur",2008,1975,"Medium","BR4",3.91666666666667,0.126986352123883,0.0161255336257309,62.01345166056
"2324","2008","Gazipur","2008-Gazipur",2008,1976,"Aromatic","BR5",2.26666666666666,0.126986352123883,0.0161255336257309,62.01345166056
"2648","2008","Gazipur","2008-Gazipur",2008,1994,"Medium","BRRI dhan30",4.2,0.126986352123883,0.0161255336257309,62.01345166056
"2972","2008","Gazipur","2008-Gazipur",2008,1994,"Medium","BRRI dhan31",3.83333333333333,0.126986352123883,0.0161255336257309,62.01345166056
"3296","2008","Gazipur","2008-Gazipur",2008,1994,"Medium","BRRI dhan32",4.46666666666667,0.126986352123883,0.0161255336257309,62.0134516605601
"3619","2008","Gazipur","2008-Gazipur",2008,1997,"Short","BRRI dhan33",3.06666666666666,0.126986352123883,0.0161255336257309,62.01345166056
"3943","2008","Gazipur","2008-Gazipur",2008,1997,"Aromatic","BRRI dhan34",2.23333333333333,0.126986352123883,0.0161255336257309,62.01345166056
"4267","2008","Gazipur","2008-Gazipur",2008,1998,"Aromatic","BRRI dhan37",2.91666666666667,0.126986352123883,0.0161255336257309,62.0134516605601
"4591","2008","Gazipur","2008-Gazipur",2008,1998,"Aromatic","BRRI dhan38",3.23333333333333,0.126986352123883,0.0161255336257309,62.0134516605601
"4915","2008","Gazipur","2008-Gazipur",2008,1999,"Short","BRRI dhan39",4.73333333333333,0.126986352123883,0.0161255336257309,62.0134516605601
"5225","2008","Gazipur","2008-Gazipur",2008,2003,"Stress","BRRI dhan40",3.76666666666667,0.126986352123883,0.0161255336257309,62.0134516605601
"5507","2008","Gazipur","2008-Gazipur",2008,2003,"Stress","BRRI dhan41",4.11666666666667,0.126986352123883,0.0161255336257309,62.0134516605601
"5766","2008","Gazipur","2008-Gazipur",2008,2005,"Stress","BRRI dhan44",4.57666666666667,0.126986352123883,0.0161255336257309,62.0134516605601
"5969","2008","Gazipur","2008-Gazipur",2008,2007,"Long","BRRI dhan46",3.89666666666667,0.126986352123883,0.0161255336257309,62.0134516605601
"57","2008","Rajshahi","2008-Rajshahi",2008,1980,"Long","BR10",3.95999999999999,0.33706494593443,0.11361277777778,8.80182686806534
"381","2008","Rajshahi","2008-Rajshahi",2008,1980,"Medium","BR11",3.46333333333333,0.33706494593443,0.11361277777778,8.80182686806532
"705","2008","Rajshahi","2008-Rajshahi",2008,1988,"Long","BR22",4.43333333333333,0.33706494593443,0.11361277777778,8.80182686806532
"1029","2008","Rajshahi","2008-Rajshahi",2008,1988,"Long","BR23",4.17333333333333,0.33706494593443,0.11361277777778,8.80182686806532
"1353","2008","Rajshahi","2008-Rajshahi",2008,1992,"Medium","BR25",3.53,0.33706494593443,0.11361277777778,8.80182686806533
"1677","2008","Rajshahi","2008-Rajshahi",2008,1973,"Medium","BR3",3.08333333333333,0.33706494593443,0.11361277777778,8.80182686806532
"2001","2008","Rajshahi","2008-Rajshahi",2008,1975,"Medium","BR4",4.24666666666667,0.33706494593443,0.11361277777778,8.80182686806533
"2325","2008","Rajshahi","2008-Rajshahi",2008,1976,"Aromatic","BR5",3.67666666666667,0.33706494593443,0.11361277777778,8.80182686806532
