Year,Station,Variety,Category,Rep,Yield,GD
2017-18,Rajshahi,BR19,Long,3,4.61,160
2017-18,Sonagazi,BR19,Long,1,5.29,160
2017-18,Sonagazi,BR19,Long,2,5.37,160
2017-18,Sonagazi,BR19,Long,3,5.55,160
2017-18,Bhanga,BR2,Long,1,6.27,160
2017-18,Bhanga,BR2,Long,2,5.4,160
2017-18,Barishal,BR3,Long,2,4.55,160
2017-18,Cumilla,BR3,Long,2,6.97,160
2017-18,Sonagazi,BR3,Long,1,5.56,160
2017-18,Sonagazi,BR3,Long,2,6.13,160
2017-18,Sonagazi,BR3,Long,3,4.98,160
2017-18,Kushtia,BR7,Medium,3,5.5,160
2016-17,Cumilla,BR8,Long,2,6.21,160
2017-18,Bhanga,BR8,Long,2,6.74,160
2015-16,Rajshahi,BR9,Medium,1,5.73,160
2015-16,Rajshahi,BR9,Medium,2,5.45,160
2015-16,Rajshahi,BR9,Medium,3,6.03,160
2016-17,Kushtia,BR9,Medium,2,6.94,160
2016-17,Rajshahi,BR9,Medium,2,5.07,160
2016-17,Rajshahi,BR9,Medium,3,5.03,160
2017-18,Rajshahi,BR9,Medium,1,4.85,160
2017-18,Rajshahi,BR9,Medium,3,4.52,160
2015-16,Habiganj,BRRI dhan29,Long,1,7.8,160
2015-16,Habiganj,BRRI dhan29,Long,3,7.8,160
2016-17,Cumilla,BRRI dhan29,Long,1,6.71,160
2016-17,Cumilla,BRRI dhan29,Long,3,7.01,160
2016-17,Kushtia,BRRI dhan29,Long,2,7.27,160
2017-18,Bhanga,BRRI dhan29,Long,1,7.03,160
2016-17,Bhanga,BRRI dhan35,Medium,3,6.82,160
2017-18,Cumilla,BRRI dhan35,Medium,3,7.44,160
2017-18,Rangpur,BRRI dhan35,Medium,1,5.37,160
2017-18,Rangpur,BRRI dhan35,Medium,2,6.91,160
2017-18,Cumilla,BRRI dhan50,Medium,1,4.94,160
2017-18,Gazipur,BRRI dhan50,Medium,1,5.86,160
2017-18,Gazipur,BRRI dhan50,Medium,2,6.86,160
2017-18,Gazipur,BRRI dhan50,Medium,3,4.67,160
2017-18,Rangpur,BRRI dhan50,Medium,2,5.43,160
2017-18,Rangpur,BRRI dhan50,Medium,3,5.07,160
2017-18,Cumilla,BRRI dhan59,Medium,1,6.7,160
2017-18,Cumilla,BRRI dhan60,Short,2,5.73,160
2016-17,Rangpur,BRRI dhan61,Medium,1,3.91,160
2016-17,Rangpur,BRRI dhan64,Medium,2,2.27,160
2015-16,Rangpur,BRRI dhan69,Medium,1,6.56,160
2015-16,Rangpur,BRRI dhan69,Medium,2,6.74,160
2015-16,Rangpur,BRRI dhan69,Medium,3,6.24,160
2016-17,Kushtia,BR12,Long,3,6.85,161
2017-18,Kushtia,BR12,Long,1,5.64,161
2017-18,Kushtia,BR12,Long,2,5.43,161
2017-18,Kushtia,BR12,Long,3,5.55,161
2016-17,Rangpur,BR14,Long,1,5.14,161
2016-17,Cumilla,BR15,Long,3,6.29,161
2016-17,Kushtia,BR15,Long,2,6.87,161
2016-17,Rajshahi,BR15,Long,2,5.03,161
2017-18,Rajshahi,BR15,Long,1,4.8,161
2017-18,Rajshahi,BR15,Long,2,3.57,161
2016-17,Barishal,BR16,Long,3,6.01,161
2016-17,Kushtia,BR16,Long,2,7.13,161
2016-17,Rangpur,BR17,Medium,3,5.16,161
2016-17,Cumilla,BR18,Long,2,5.71,161
2017-18,Barishal,BR18,Long,3,4.62,161
2017-18,Cumilla,BR18,Long,3,4.83,161
2016-17,Cumilla,BR19,Long,2,6.55,161
2016-17,Kushtia,BR19,Long,3,6.63,161
2017-18,Cumilla,BR19,Long,3,5.42,161
2017-18,Bhanga,BR2,Long,3,5.62,161
2017-18,Sonagazi,BR26,Short,1,3.35,161
2017-18,Sonagazi,BR26,Short,2,3.83,161
2017-18,Sonagazi,BR26,Short,3,3.59,161
2017-18,Cumilla,BR3,Long,1,7.67,161
2016-17,Cumilla,BR7,Medium,1,4.92,161
2016-17,Cumilla,BR7,Medium,3,5.62,161
2017-18,Cumilla,BR7,Medium,3,4.75,161
2015-16,Rajshahi,BR8,Long,1,5.76,161
2015-16,Rajshahi,BR8,Long,2,6.03,161
2016-17,Rajshahi,BR8,Long,1,5.37,161
2016-17,Rajshahi,BR8,Long,3,6.31,161
2016-17,Kushtia,BR9,Medium,3,6.99,161
2017-18,Cumilla,BR9,Medium,1,5.87,161
2017-18,Kushtia,BR9,Medium,1,5.97,161
2016-17,Kushtia,BRRI dhan29,Long,3,6.78,161
2017-18,Bhanga,BRRI dhan29,Long,3,6.32,161
2017-18,Rajshahi,BRRI dhan29,Long,2,6.04,161
2015-16,Rangpur,BRRI dhan35,Medium,1,5.59,161
2015-16,Rangpur,BRRI dhan35,Medium,2,5.89,161
2015-16,Rangpur,BRRI dhan35,Medium,3,6.61,161
2016-17,Bhanga,BRRI dhan35,Medium,2,6.23,161
2017-18,Kushtia,BRRI dhan35,Medium,1,5.34,161
2017-18,Kushtia,BRRI dhan35,Medium,2,5.41,161
2017-18,Kushtia,BRRI dhan35,Medium,3,5.09,161
2017-18,Cumilla,BRRI dhan59,Medium,3,7.84,161
2017-18,Gazipur,BR1,Medium,1,6.39,162
2017-18,Gazipur,BR1,Medium,2,7.15,162
2017-18,Gazipur,BR1,Medium,3,7.97,162
2016-17,Barishal,BR12,Long,1,6.39,162
2016-17,Barishal,BR12,Long,3,3.23,162
2017-18,Rangpur,BR12,Long,2,5.1,162
2017-18,Rangpur,BR12,Long,3,5,162
2016-17,Cumilla,BR15,Long,2,6.16,162
2017-18,Cumilla,BR15,Long,2,6.84,162
2017-18,Cumilla,BR15,Long,3,5.78,162
2015-16,Rajshahi,BR16,Long,1,5.55,162
2015-16,Rajshahi,BR16,Long,2,6.83,162
2015-16,Rajshahi,BR16,Long,3,6.3,162
2016-17,Cumilla,BR16,Long,2,7.9,162
2016-17,Rajshahi,BR16,Long,1,6.13,162
2016-17,Rajshahi,BR16,Long,2,5.27,162
2016-17,Rajshahi,BR16,Long,3,6.67,162
2017-18,Cumilla,BR16,Long,3,5.83,162
2017-18,Rajshahi,BR16,Long,1,4.56,162
2017-18,Rajshahi,BR16,Long,2,4.42,162
2017-18,Rajshahi,BR16,Long,3,4.9,162
2016-17,Kushtia,BR18,Long,3,6.06,162
2017-18,Kushtia,BR18,Long,2,6.15,162
2017-18,Kushtia,BR18,Long,3,5.98,162
2015-16,Cumilla,BR19,Long,1,6.45,162
2015-16,Cumilla,BR19,Long,2,5.87,162
2015-16,Cumilla,BR19,Long,3,5.93,162
2015-16,Rajshahi,BR19,Long,2,7.02,162
2015-16,Rajshahi,BR19,Long,3,5.66,162
2016-17,Cumilla,BR19,Long,3,6.44,162
2016-17,Kushtia,BR19,Long,2,5.93,162
2016-17,Rajshahi,BR19,Long,1,5.73,162
2016-17,Rajshahi,BR19,Long,3,5.04,162
2017-18,Cumilla,BR19,Long,2,5.19,162
2015-16,Rajshahi,BR3,Long,1,6.49,162
2015-16,Rajshahi,BR3,Long,2,6.61,162
2015-16,Rajshahi,BR3,Long,3,6.35,162
2016-17,Barishal,BR3,Long,2,5.97,162
2016-17,Cumilla,BR3,Long,1,8.52,162
2016-17,Cumilla,BR3,Long,2,8.24,162
2016-17,Rajshahi,BR3,Long,1,6.08,162
2016-17,Rajshahi,BR3,Long,2,5.59,162
2016-17,Rajshahi,BR3,Long,3,5.49,162
2017-18,Cumilla,BR3,Long,3,6.79,162
2017-18,Rajshahi,BR3,Long,1,5.02,162
2017-18,Rajshahi,BR3,Long,3,4.29,162
2016-17,Cumilla,BR7,Medium,2,5.57,162
2017-18,Barishal,BR7,Medium,3,3.75,162
2016-17,Kushtia,BR8,Long,3,6.84,162
2017-18,Cumilla,BR9,Medium,3,4.92,162
2017-18,Cumilla,BRRI dhan29,Long,1,6.73,162
2017-18,Kushtia,BRRI dhan29,Long,1,7.96,162
2017-18,Kushtia,BRRI dhan29,Long,2,7.99,162
2017-18,Kushtia,BRRI dhan29,Long,3,7.52,162
2016-17,Kushtia,BRRI dhan35,Medium,3,6.21,162
2016-17,Rangpur,BRRI dhan35,Medium,2,4.85,162
2016-17,Rangpur,BRRI dhan35,Medium,3,5.36,162
2016-17,Rangpur,BRRI dhan50,Medium,1,4.51,162
2016-17,Rangpur,BRRI dhan55,Short,1,4.19,162
2016-17,Rangpur,BRRI dhan64,Medium,1,3.55,162
2016-17,Rangpur,BRRI dhan67,Short,1,3.05,162
2016-17,Kushtia,BR12,Long,1,5.42,163
2017-18,Cumilla,BR12,Long,3,6.5,163
2015-16,Rajshahi,BR15,Long,2,5.39,163
2016-17,Rajshahi,BR15,Long,1,5.61,163
2017-18,Bhanga,BR15,Long,3,6.79,163
2017-18,Rajshahi,BR15,Long,3,5.09,163
2015-16,Rangpur,BR16,Long,1,5.94,163
2015-16,Rangpur,BR16,Long,2,5.71,163
2015-16,Rangpur,BR16,Long,3,4.72,163
2016-17,Cumilla,BR16,Long,1,7.8,163
2016-17,Cumilla,BR16,Long,3,7.03,163
2016-17,Rangpur,BR17,Medium,1,4.21,163
2016-17,Kushtia,BR18,Long,1,5.58,163
2016-17,Barishal,BR19,Long,1,5.13,163
2017-18,Cumilla,BR19,Long,1,6.26,163
2016-17,Cumilla,BR3,Long,3,5.87,163
2017-18,Rajshahi,BR3,Long,2,3.69,163
2017-18,Cumilla,BR7,Medium,2,5.17,163
2015-16,Rajshahi,BR8,Long,3,5.51,163
2016-17,Rajshahi,BR8,Long,2,6.7,163
2017-18,Bhanga,BRRI dhan29,Long,2,6.57,163
2017-18,Rajshahi,BRRI dhan29,Long,1,5.57,163
2016-17,Gazipur,BRRI dhan35,Medium,1,5.68,163
2016-17,Gazipur,BRRI dhan35,Medium,2,4.89,163
2016-17,Gazipur,BRRI dhan35,Medium,3,4.68,163
2016-17,Rangpur,BRRI dhan50,Medium,2,4.8,163
2016-17,Gazipur,BRRI dhan58,Medium,1,4.94,163
2016-17,Gazipur,BRRI dhan58,Medium,2,5.45,163
2016-17,Gazipur,BRRI dhan58,Medium,3,5.41,163
2017-18,Cumilla,BR12,Long,1,5.96,164
2017-18,Bhanga,BR16,Long,3,7.18,164
2017-18,Cumilla,BR16,Long,2,5.7,164
2017-18,Kushtia,BR16,Long,1,6.25,164
2017-18,Kushtia,BR16,Long,2,6.14,164
2017-18,Kushtia,BR16,Long,3,6,164
2016-17,Barishal,BR18,Long,3,7.74,164
2017-18,Kushtia,BR19,Long,1,5.97,164
2017-18,Kushtia,BR19,Long,2,6.23,164
2017-18,Kushtia,BR19,Long,3,6.02,164
2015-16,Rajshahi,BRRI dhan29,Long,1,5.98,164
2015-16,Rajshahi,BRRI dhan29,Long,2,6.85,164
2015-16,Rajshahi,BRRI dhan29,Long,3,6.43,164
2016-17,Rajshahi,BRRI dhan29,Long,1,7.08,164
2016-17,Rajshahi,BRRI dhan29,Long,2,7.4,164
2016-17,Rajshahi,BRRI dhan29,Long,3,7.16,164
2017-18,Cumilla,BRRI dhan29,Long,2,7.19,164
2017-18,Gazipur,BRRI dhan29,Long,1,6.77,164
2017-18,Gazipur,BRRI dhan29,Long,2,6.78,164
2017-18,Gazipur,BRRI dhan29,Long,3,6.73,164
2017-18,Rajshahi,BRRI dhan29,Long,3,6.1,164
2016-17,Rangpur,BRRI dhan58,Medium,1,5.54,164
2016-17,Rangpur,BRRI dhan58,Medium,3,5.51,164
2017-18,Cumilla,BR12,Long,2,5.9,165
2017-18,Bhanga,BR15,Long,2,7.49,165
2017-18,Bhanga,BR16,Long,1,7.72,165
2016-17,Barishal,BR3,Long,3,6.16,165
2016-17,Kushtia,BR3,Long,1,5.71,165
2016-17,Kushtia,BR3,Long,2,6.75,165
2016-17,Kushtia,BR7,Medium,1,5.17,165
2016-17,Kushtia,BR7,Medium,2,6.05,165
2016-17,Rangpur,BR8,Long,1,4.84,165
2016-17,Rangpur,BR8,Long,2,5.47,165
2016-17,Rangpur,BR8,Long,3,5.8,165
2016-17,Rangpur,BR9,Medium,2,5.01,165
2016-17,Rangpur,BR9,Medium,3,6,165
2017-18,Cumilla,BRRI dhan29,Long,3,6.15,165
2016-17,Cumilla,BR12,Long,1,6.41,166
2016-17,Cumilla,BR12,Long,3,6.85,166
2017-18,Rangpur,BR12,Long,1,5.25,166
2017-18,Bhanga,BR16,Long,2,6.08,166
2016-17,Barishal,BR19,Long,3,4.07,166
2015-16,Rangpur,BR2,Long,2,2.73,166
2017-18,Gazipur,BR3,Long,1,6.58,166
2017-18,Gazipur,BR3,Long,2,6.25,166
2017-18,Gazipur,BR3,Long,3,6.34,166
2016-17,Kushtia,BR7,Medium,3,5.47,166
2017-18,Cumilla,BR7,Medium,1,5.15,166
2016-17,Gazipur,BR8,Long,1,5.49,166
2016-17,Gazipur,BR8,Long,2,4.82,166
2016-17,Gazipur,BR8,Long,3,2.81,166
2016-17,Gazipur,BR9,Medium,1,3.46,166
2016-17,Gazipur,BR9,Medium,2,2.97,166
2016-17,Gazipur,BR9,Medium,3,3.41,166
2016-17,Rangpur,BRRI dhan29,Long,3,5.82,166
2016-17,Rangpur,BR1,Medium,1,5.18,167
2016-17,Rangpur,BR1,Medium,2,4.88,167
2016-17,Rangpur,BR1,Medium,3,4.82,167
2015-16,Rangpur,BR12,Long,1,4.45,167
2015-16,Rangpur,BR12,Long,2,5.47,167
2015-16,Rangpur,BR12,Long,3,4.76,167
2016-17,Cumilla,BR12,Long,2,6.38,167
2017-18,Gazipur,BR12,Long,1,6.48,167
2017-18,Gazipur,BR12,Long,2,5.25,167
2017-18,Gazipur,BR12,Long,3,5.39,167
2015-16,Rangpur,BR15,Long,1,4.55,167
2015-16,Rangpur,BR15,Long,2,5.53,167
2015-16,Rangpur,BR15,Long,3,5.6,167
2016-17,Gazipur,BR18,Long,1,4.54,167
2016-17,Gazipur,BR18,Long,2,3.69,167
2016-17,Gazipur,BR18,Long,3,4.47,167
2017-18,Rangpur,BR18,Long,1,6.61,167
2017-18,Rangpur,BR18,Long,2,6.35,167
2017-18,Rangpur,BR18,Long,3,4.75,167
2016-17,Kushtia,BR3,Long,3,5.95,167
2017-18,Kushtia,BR3,Long,2,6.19,167
2017-18,Kushtia,BR3,Long,3,6.66,167
2015-16,Rangpur,BRRI dhan29,Long,1,5.87,167
2015-16,Rangpur,BRRI dhan29,Long,2,4.94,167
2015-16,Rangpur,BRRI dhan29,Long,3,5.91,167
2016-17,Rangpur,BRRI dhan29,Long,2,5.46,167
2016-17,Rangpur,BRRI dhan47,Short,1,5.12,167
2016-17,Rangpur,BRRI dhan58,Medium,2,6.13,167
2017-18,Rangpur,BRRI dhan58,Medium,1,6.53,167
2017-18,Rangpur,BRRI dhan58,Medium,2,6.53,167
2015-16,Rangpur,BRRI dhan60,Short,1,5.21,167
2015-16,Rangpur,BRRI dhan60,Short,2,5.12,167
2015-16,Rangpur,BRRI dhan60,Short,3,5.61,167
2016-17,Barishal,BR12,Long,2,5.1,168
2016-17,Gazipur,BR12,Long,1,5.83,168
2016-17,Gazipur,BR12,Long,2,4.57,168
2016-17,Gazipur,BR12,Long,3,5.53,168
2016-17,Rangpur,BR12,Long,3,4.86,168
2016-17,Rangpur,BR15,Long,3,5.49,168
2016-17,Gazipur,BR19,Long,1,5.45,168
2016-17,Gazipur,BR19,Long,2,5.34,168
2016-17,Gazipur,BR19,Long,3,5.48,168
2017-18,Rangpur,BR19,Long,1,5.29,168
2015-16,Rangpur,BR3,Long,1,5.35,168
2017-18,Gazipur,BR7,Medium,1,6.2,168
2017-18,Gazipur,BR7,Medium,2,5.9,168
2017-18,Gazipur,BR7,Medium,3,5.6,168
2017-18,Gazipur,BR8,Long,1,5.86,168
2017-18,Gazipur,BR8,Long,2,4.96,168
2017-18,Gazipur,BR8,Long,3,4.85,168
2017-18,Rangpur,BR8,Long,1,6.47,168
2017-18,Rangpur,BR8,Long,2,6.37,168
2017-18,Rangpur,BR8,Long,3,4.85,168
2015-16,Rangpur,BR9,Medium,1,5.61,168
2015-16,Rangpur,BR9,Medium,2,5.5,168
2015-16,Rangpur,BR9,Medium,3,5.74,168
2017-18,Gazipur,BR9,Medium,1,5.5,168
2017-18,Gazipur,BR9,Medium,2,4.81,168
2017-18,Gazipur,BR9,Medium,3,5.2,168
2017-18,Rangpur,BR9,Medium,1,6.56,168
2017-18,Rangpur,BR9,Medium,2,6.14,168
2017-18,Rangpur,BR9,Medium,3,5.96,168
2016-17,Rangpur,BRRI dhan47,Short,2,4.18,168
2016-17,Rangpur,BRRI dhan47,Short,3,4.84,168
2017-18,Rangpur,BRRI dhan58,Medium,3,6.3,168
2016-17,Rangpur,BRRI dhan69,Medium,1,5.77,168
2016-17,Rangpur,BRRI dhan69,Medium,2,6.59,168
2016-17,Rangpur,BRRI dhan69,Medium,3,6.59,168
2017-18,Rangpur,BR1,Medium,1,5.34,169
2017-18,Rangpur,BR1,Medium,2,5.38,169
2017-18,Rangpur,BR1,Medium,3,4.96,169
2016-17,Rangpur,BR12,Long,1,5.16,169
2016-17,Rangpur,BR12,Long,2,4.85,169
2016-17,Rangpur,BR15,Long,2,5.54,169
2015-16,Rangpur,BR18,Long,1,5.43,169
2015-16,Rangpur,BR18,Long,2,5.35,169
2015-16,Rangpur,BR18,Long,3,5.83,169
2015-16,Rangpur,BR19,Long,1,6.02,169
2015-16,Rangpur,BR19,Long,2,4.3,169
2015-16,Rangpur,BR19,Long,3,5.55,169
2017-18,Bhanga,BR19,Long,2,5.53,169
2017-18,Bhanga,BR19,Long,3,6.15,169
2017-18,Rangpur,BR19,Long,2,6.01,169
2017-18,Rangpur,BR19,Long,3,4.87,169
2015-16,Rangpur,BR3,Long,2,4.54,169
2015-16,Rangpur,BR3,Long,3,5.01,169
2017-18,Kushtia,BR3,Long,1,6.47,169
2017-18,Kushtia,BR8,Long,1,5.93,169
2017-18,Bhanga,BR12,Long,1,5.22,170
2017-18,Bhanga,BR12,Long,2,4.35,170
2016-17,Rangpur,BR15,Long,1,6.25,170
2017-18,Gazipur,BR15,Long,1,6.76,170
2017-18,Gazipur,BR15,Long,2,6.83,170
2017-18,Gazipur,BR15,Long,3,6.65,170
2016-17,Rangpur,BR18,Long,2,5.49,170
2017-18,Bhanga,BR18,Long,1,6.35,170
2017-18,Bhanga,BR18,Long,2,4.46,170
2017-18,Gazipur,BR18,Long,1,5.62,170
2017-18,Gazipur,BR18,Long,2,6.01,170
2017-18,Gazipur,BR18,Long,3,5.81,170
2017-18,Bhanga,BR19,Long,1,5.58,170
2017-18,Bhanga,BR3,Long,1,5.2,170
2015-16,Rangpur,BR8,Long,2,5.07,170
2015-16,Rangpur,BR8,Long,3,1.42,170
2016-17,Rangpur,BR9,Medium,1,4.51,170
2017-18,Gazipur,BRRI dhan28,Short,1,6.3,170
2017-18,Gazipur,BRRI dhan28,Short,2,6.34,170
2017-18,Gazipur,BRRI dhan28,Short,3,4.93,170
2016-17,Rangpur,BRRI dhan29,Long,1,6.44,170
2017-18,Bhanga,BR12,Long,3,4.31,171
2016-17,Gazipur,BR15,Long,1,5.59,171
2016-17,Gazipur,BR15,Long,2,6.16,171
2016-17,Gazipur,BR15,Long,3,3.49,171
2016-17,Gazipur,BR16,Long,1,6.74,171
2016-17,Gazipur,BR16,Long,2,7.44,171
2016-17,Gazipur,BR16,Long,3,6.84,171
2016-17,Rangpur,BR16,Long,1,5.65,171
2016-17,Rangpur,BR16,Long,2,7.03,171
2016-17,Rangpur,BR16,Long,3,6.4,171
2017-18,Rangpur,BR16,Long,1,6.36,171
2017-18,Rangpur,BR16,Long,2,5.49,171
2017-18,Rangpur,BR16,Long,3,5.11,171
2017-18,Bhanga,BR18,Long,3,4.53,171
2016-17,Rangpur,BR19,Long,3,5.03,171
2016-17,Gazipur,BR3,Long,1,7.7,171
2016-17,Gazipur,BR3,Long,2,4.43,171
2016-17,Gazipur,BR3,Long,3,5.89,171
2017-18,Bhanga,BR3,Long,2,5.72,171
2016-17,Gazipur,BR7,Medium,1,7.01,171
2016-17,Gazipur,BR7,Medium,2,3.04,171
2016-17,Gazipur,BR7,Medium,3,3.62,171
2015-16,Rangpur,BR8,Long,1,4.81,171
2016-17,Gazipur,BRRI dhan29,Long,1,5.15,171
2016-17,Gazipur,BRRI dhan29,Long,2,6.09,171
2016-17,Gazipur,BRRI dhan29,Long,3,4.45,171
2016-17,Rangpur,BRRI dhan35,Medium,1,6.08,171
2016-17,Rangpur,BR18,Long,1,5.42,172
2016-17,Rangpur,BR19,Long,1,5.18,172
2016-17,Rangpur,BR19,Long,2,4.51,172
2017-18,Bhanga,BR3,Long,3,5.77,172
2017-18,Rangpur,BR3,Long,1,5.93,172
2017-18,Rangpur,BR3,Long,2,5.17,172
2017-18,Rangpur,BR3,Long,3,4.91,172
2015-16,Rangpur,BR7,Medium,1,2.55,172
2015-16,Rangpur,BR7,Medium,2,4.69,172
2015-16,Rangpur,BR7,Medium,3,4.86,172
2016-17,Rangpur,BR7,Medium,1,2.26,172
2016-17,Rangpur,BR7,Medium,2,3.36,172
2016-17,Rangpur,BR7,Medium,3,3.19,172
2017-18,Rangpur,BR15,Long,1,5.17,173
2017-18,Rangpur,BR15,Long,2,4.86,173
2017-18,Rangpur,BR15,Long,3,5.65,173
2016-17,Rangpur,BR18,Long,3,5.47,173
2016-17,Rangpur,BR3,Long,1,5.78,173
2016-17,Rangpur,BR3,Long,2,5.81,173
2016-17,Rangpur,BR3,Long,3,5.49,173
2017-18,Rangpur,BR7,Medium,1,5.48,173
2017-18,Rangpur,BR7,Medium,2,5.49,173
2017-18,Rangpur,BR7,Medium,3,5.46,173
2017-18,Rangpur,BRRI dhan29,Long,1,6.14,175
2017-18,Rangpur,BRRI dhan29,Long,2,5.72,175
2017-18,Rangpur,BRRI dhan29,Long,3,5.01,175
2015-16,Sonagazi,BR1,Medium,1,5.63,
2015-16,Sonagazi,BR1,Medium,2,5.55,
2015-16,Sonagazi,BR1,Medium,3,4.97,
2016-17,Sonagazi,BR1,Medium,1,6.23,
2016-17,Sonagazi,BR1,Medium,2,5.56,
2016-17,Sonagazi,BR1,Medium,3,5.25,
2015-16,Sonagazi,BR12,Long,1,5.28,
2015-16,Sonagazi,BR12,Long,2,3.75,
2015-16,Sonagazi,BR12,Long,3,4.33,
2016-17,Sonagazi,BR12,Long,1,5.92,
2016-17,Sonagazi,BR12,Long,2,3.78,
2016-17,Sonagazi,BR12,Long,3,5.6,
2015-16,Sonagazi,BR14,Long,1,4.77,
2015-16,Sonagazi,BR14,Long,2,3.84,
2015-16,Sonagazi,BR14,Long,3,3.37,
2016-17,Sonagazi,BR14,Long,1,6.04,
2016-17,Sonagazi,BR14,Long,2,3.94,
2016-17,Sonagazi,BR14,Long,3,4.57,
2015-16,Sonagazi,BR15,Long,1,4.65,
2015-16,Sonagazi,BR15,Long,2,4.21,
2015-16,Sonagazi,BR15,Long,3,3.97,
2016-17,Sonagazi,BR15,Long,1,4.75,
2016-17,Sonagazi,BR15,Long,2,4.75,
2016-17,Sonagazi,BR15,Long,3,5.03,
2015-16,Sonagazi,BR16,Long,1,5.92,
2015-16,Sonagazi,BR16,Long,2,3.87,
2015-16,Sonagazi,BR16,Long,3,4.44,
2016-17,Sonagazi,BR16,Long,1,5.78,
2016-17,Sonagazi,BR16,Long,2,4.81,
2016-17,Sonagazi,BR16,Long,3,4.47,
2015-16,Sonagazi,BR17,Medium,1,2.87,
2015-16,Sonagazi,BR17,Medium,2,3.17,
2015-16,Sonagazi,BR17,Medium,3,3.56,
2016-17,Sonagazi,BR17,Medium,1,6.23,
2016-17,Sonagazi,BR17,Medium,2,4.04,
2016-17,Sonagazi,BR17,Medium,3,5.48,
2015-16,Sonagazi,BR18,Long,1,4.42,
2015-16,Sonagazi,BR18,Long,2,3.34,
2015-16,Sonagazi,BR18,Long,3,3.78,
2016-17,Sonagazi,BR18,Long,1,4.89,
2016-17,Sonagazi,BR18,Long,2,4.51,
2016-17,Sonagazi,BR18,Long,3,5.16,
2015-16,Sonagazi,BR19,Long,1,4.27,
2015-16,Sonagazi,BR19,Long,2,4.04,
2015-16,Sonagazi,BR19,Long,3,3.25,
2016-17,Sonagazi,BR19,Long,1,5.89,
2016-17,Sonagazi,BR19,Long,2,5.38,
2016-17,Sonagazi,BR19,Long,3,4.66,
2015-16,Sonagazi,BR2,Long,1,4.51,
2015-16,Sonagazi,BR2,Long,2,3.45,
2015-16,Sonagazi,BR2,Long,3,3.73,
2016-17,Sonagazi,BR2,Long,1,4.62,
2016-17,Sonagazi,BR2,Long,2,5.35,
2016-17,Sonagazi,BR2,Long,3,2.94,
2015-16,Sonagazi,BR26,Short,1,4.23,
2015-16,Sonagazi,BR26,Short,2,5.82,
2015-16,Sonagazi,BR26,Short,3,4,
2016-17,Sonagazi,BR26,Short,1,6.23,
2016-17,Sonagazi,BR26,Short,2,4.73,
2016-17,Sonagazi,BR26,Short,3,5.49,
2015-16,Sonagazi,BR3,Long,1,3.58,
2015-16,Sonagazi,BR3,Long,2,4.67,
2015-16,Sonagazi,BR3,Long,3,6.43,
2016-17,Sonagazi,BR3,Long,1,3.91,
2016-17,Sonagazi,BR3,Long,2,4.53,
2016-17,Sonagazi,BR3,Long,3,4.49,
2015-16,Sonagazi,BR6,Short,1,5.38,
2015-16,Sonagazi,BR6,Short,2,4.84,
2015-16,Sonagazi,BR6,Short,3,6.53,
2016-17,Sonagazi,BR6,Short,1,4.56,
2016-17,Sonagazi,BR6,Short,2,4.62,
2016-17,Sonagazi,BR6,Short,3,4.54,
2015-16,Sonagazi,BR7,Medium,1,2.93,
2015-16,Sonagazi,BR7,Medium,2,4.29,
2015-16,Sonagazi,BR7,Medium,3,3.77,
2016-17,Sonagazi,BR7,Medium,1,4.9,
2016-17,Sonagazi,BR7,Medium,2,5.4,
2016-17,Sonagazi,BR7,Medium,3,4.11,
2015-16,Sonagazi,BR8,Long,1,4.24,
2015-16,Sonagazi,BR8,Long,2,3.72,
2015-16,Sonagazi,BR8,Long,3,4.58,
2016-17,Sonagazi,BR8,Long,1,5.38,
2016-17,Sonagazi,BR8,Long,2,4.71,
2016-17,Sonagazi,BR8,Long,3,4.84,
2015-16,Sonagazi,BR9,Medium,1,5.57,
2015-16,Sonagazi,BR9,Medium,2,5.02,
2015-16,Sonagazi,BR9,Medium,3,5.18,
2016-17,Sonagazi,BR9,Medium,1,6.08,
2016-17,Sonagazi,BR9,Medium,2,5.05,
2016-17,Sonagazi,BR9,Medium,3,4.17,
2015-16,Sonagazi,BRRI dhan28,Short,1,5.09,
2015-16,Sonagazi,BRRI dhan28,Short,2,3.72,
2015-16,Sonagazi,BRRI dhan28,Short,3,5.87,
2016-17,Sonagazi,BRRI dhan28,Short,1,5.64,
2016-17,Sonagazi,BRRI dhan28,Short,2,5.89,
2016-17,Sonagazi,BRRI dhan28,Short,3,4.78,
2015-16,Sonagazi,BRRI dhan29,Long,1,5.96,
2015-16,Sonagazi,BRRI dhan29,Long,2,5.24,
2015-16,Sonagazi,BRRI dhan29,Long,3,3.84,
2016-17,Sonagazi,BRRI dhan29,Long,1,5.63,
2016-17,Sonagazi,BRRI dhan29,Long,2,6.09,
2016-17,Sonagazi,BRRI dhan29,Long,3,5.3,
2015-16,Sonagazi,BRRI dhan35,Medium,1,4.34,
2015-16,Sonagazi,BRRI dhan35,Medium,2,3.68,
2015-16,Sonagazi,BRRI dhan35,Medium,3,5.4,
2016-17,Sonagazi,BRRI dhan35,Medium,1,5.88,
2016-17,Sonagazi,BRRI dhan35,Medium,2,4.05,
2016-17,Sonagazi,BRRI dhan35,Medium,3,4.43,
2015-16,Sonagazi,BRRI dhan36,Short,1,4.02,
2015-16,Sonagazi,BRRI dhan36,Short,2,4.96,
