"Y"	"L"	"Env"	"t.j"	"r.i"	"Group"	"G"	"GG"	"ari.mean"	"adj.mean"	"w"
"843"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	7.42	7.42	13.5125880425449
"844"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1970	"Short"	"BR1"	"Short-BR1"	8.2	8.20000000000001	13.5125880425449
"845"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1977	"Short"	"BR6"	"Short-BR6"	7.38333333333333	7.38333333333334	13.5125880425449
"846"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	8.41333333333333	8.41333333333334	13.5125880425449
"847"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	8.51666666666667	8.51666666666667	13.5125880425449
"848"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1985	"Stress"	"BR17"	"Stress-BR17"	7.44666666666667	7.44666666666667	13.5125880425449
"849"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1985	"Stress"	"BR18"	"Stress-BR18"	6.39	6.39	13.5125880425449
"850"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1985	"Stress"	"BR19"	"Stress-BR19"	8.44666666666667	8.44666666666667	13.5125880425449
"851"	"2006-2007"	"Kustia"	"2006-2007-Kustia"	2006	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	8.72333333333333	8.72333333333334	13.5125880425449
"852"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1983	"Long"	"BR12"	"Long-BR12"	5.1	5.1	7.77076495834384
"853"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1983	"Long"	"BR14"	"Long-BR14"	4.6	4.6	7.77076495834385
"854"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1983	"Long"	"BR15"	"Long-BR15"	4.93333333333333	4.93333333333333	7.77076495834387
"855"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1983	"Long"	"BR16"	"Long-BR16"	5.7	5.7	7.77076495834387
"856"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1971	"Long"	"BR2"	"Long-BR2"	3.7	3.7	7.77076495834386
"857"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1973	"Long"	"BR3"	"Long-BR3"	4.66666666666667	4.66666666666667	7.77076495834386
"858"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1977	"Long"	"BR7"	"Long-BR7"	4.5	4.5	7.77076495834386
"859"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1978	"Long"	"BR8"	"Long-BR8"	5.26666666666667	5.26666666666667	7.77076495834386
"860"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1978	"Long"	"BR9"	"Long-BR9"	5	5	7.77076495834385
"861"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	4.36666666666667	4.36666666666667	7.77076495834386
"862"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.6	4.6	7.77076495834386
"863"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1970	"Short"	"BR1"	"Short-BR1"	5.06666666666667	5.06666666666667	7.77076495834386
"864"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1977	"Short"	"BR6"	"Short-BR6"	4.23333333333333	4.23333333333333	7.77076495834386
"865"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.06666666666667	5.06666666666667	7.77076495834386
"866"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	3.66666666666667	3.66666666666667	7.77076495834386
"867"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1985	"Stress"	"BR17"	"Stress-BR17"	4.4	4.4	7.77076495834386
"868"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1985	"Stress"	"BR18"	"Stress-BR18"	4.23333333333333	4.23333333333333	7.77076495834386
"869"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1985	"Stress"	"BR19"	"Stress-BR19"	4.96666666666667	4.96666666666667	7.77076495834386
"870"	"2006-2007"	"Rajshahi"	"2006-2007-Rajshahi"	2006	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.26666666666667	5.26666666666667	7.77076495834386
"871"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1983	"Long"	"BR12"	"Long-BR12"	4.63666666666667	4.63666666666666	97.006293748168
"872"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1983	"Long"	"BR14"	"Long-BR14"	5.59333333333333	5.59333333333333	97.0062937481681
"873"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1983	"Long"	"BR15"	"Long-BR15"	5.92	5.92	97.0062937481684
"874"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1983	"Long"	"BR16"	"Long-BR16"	5.92	5.92	97.0062937481685
"875"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1971	"Long"	"BR2"	"Long-BR2"	4.94	4.94	97.0062937481682
"876"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1973	"Long"	"BR3"	"Long-BR3"	4.88	4.88	97.0062937481683
"877"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1977	"Long"	"BR7"	"Long-BR7"	4.75	4.75	97.0062937481683
"878"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1978	"Long"	"BR8"	"Long-BR8"	4.67666666666667	4.67666666666666	97.0062937481683
"879"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1978	"Long"	"BR9"	"Long-BR9"	5.76333333333333	5.76333333333333	97.0062937481682
"880"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.63333333333333	5.63333333333333	97.0062937481682
"881"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.64	5.64	97.0062937481682
"882"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1970	"Short"	"BR1"	"Short-BR1"	5.43	5.42999999999999	97.0062937481682
"883"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1977	"Short"	"BR6"	"Short-BR6"	4.57333333333333	4.57333333333333	97.0062937481682
"884"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.09	5.09	97.0062937481682
"885"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	4.88333333333333	4.88333333333333	97.0062937481683
"886"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1985	"Stress"	"BR17"	"Stress-BR17"	6.04333333333333	6.04333333333333	97.0062937481682
"887"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1985	"Stress"	"BR18"	"Stress-BR18"	6.07333333333333	6.07333333333333	97.0062937481683
"888"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1985	"Stress"	"BR19"	"Stress-BR19"	5.43333333333333	5.43333333333333	97.0062937481683
"889"	"2006-2007"	"Rangpur"	"2006-2007-Rangpur"	2006	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.38333333333333	4.38333333333333	97.0062937481682
"890"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1983	"Long"	"BR12"	"Long-BR12"	5.95	5.95	104.352071276736
"891"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1983	"Long"	"BR14"	"Long-BR14"	5.51666666666667	5.51666666666667	104.352071276736
"892"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1983	"Long"	"BR15"	"Long-BR15"	6.71666666666667	6.71666666666667	104.352071276737
"893"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1983	"Long"	"BR16"	"Long-BR16"	6.15	6.15	104.352071276737
"894"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1971	"Long"	"BR2"	"Long-BR2"	5.91333333333333	5.91333333333333	104.352071276737
"895"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1973	"Long"	"BR3"	"Long-BR3"	6.10333333333333	6.10333333333334	104.352071276737
"896"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1977	"Long"	"BR7"	"Long-BR7"	5.36	5.36	104.352071276737
"897"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1978	"Long"	"BR8"	"Long-BR8"	5.84333333333333	5.84333333333333	104.352071276737
"898"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1978	"Long"	"BR9"	"Long-BR9"	6.83666666666667	6.83666666666667	104.352071276736
"899"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	7.36	7.36	104.352071276737
"900"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	7.21	7.21	104.352071276737
"901"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1970	"Short"	"BR1"	"Short-BR1"	5.51666666666667	5.51666666666667	104.352071276737
"902"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1977	"Short"	"BR6"	"Short-BR6"	5.94	5.94	104.352071276737
"903"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.57333333333333	5.57333333333333	104.352071276737
"904"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	7.07	7.07	104.352071276737
"905"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1985	"Stress"	"BR17"	"Stress-BR17"	5.75333333333333	5.75333333333333	104.352071276737
"906"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1985	"Stress"	"BR18"	"Stress-BR18"	6.89	6.89	104.352071276737
"907"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1985	"Stress"	"BR19"	"Stress-BR19"	5.78	5.78	104.352071276737
"908"	"2006-2007"	"Satkhira"	"2006-2007-Satkhira"	2006	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.76333333333333	5.76333333333334	104.352071276737
"909"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1983	"Long"	"BR12"	"Long-BR12"	5.27666666666667	5.27666666666667	19.6432183990202
"910"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1983	"Long"	"BR14"	"Long-BR14"	5.39666666666667	5.39666666666667	19.6432183990202
"911"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1983	"Long"	"BR15"	"Long-BR15"	4.88	4.88	19.6432183990203
"912"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1983	"Long"	"BR16"	"Long-BR16"	5.88666666666667	5.88666666666667	19.6432183990203
"913"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1971	"Long"	"BR2"	"Long-BR2"	5.26	5.26	19.6432183990203
"914"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1973	"Long"	"BR3"	"Long-BR3"	6.23666666666667	6.23666666666667	19.6432183990203
"915"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1977	"Long"	"BR7"	"Long-BR7"	4.76	4.76	19.6432183990203
"916"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1978	"Long"	"BR8"	"Long-BR8"	4.52333333333333	4.52333333333334	19.6432183990203
"917"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1978	"Long"	"BR9"	"Long-BR9"	5.23	5.23	19.6432183990203
"918"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	6.95333333333333	6.95333333333333	19.6432183990203
"919"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.95666666666667	5.95666666666667	19.6432183990203
"920"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1970	"Short"	"BR1"	"Short-BR1"	5.90333333333333	5.90333333333334	19.6432183990203
"921"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1977	"Short"	"BR6"	"Short-BR6"	5.68666666666667	5.68666666666667	19.6432183990203
"922"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.04333333333333	6.04333333333334	19.6432183990203
"923"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.46666666666667	6.46666666666667	19.6432183990203
"924"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1985	"Stress"	"BR17"	"Stress-BR17"	5.72	5.72	19.6432183990203
"925"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1985	"Stress"	"BR18"	"Stress-BR18"	4.75	4.75	19.6432183990203
"926"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1985	"Stress"	"BR19"	"Stress-BR19"	4.84	4.84	19.6432183990203
"927"	"2007-2008"	"Barisal"	"2007-2008-Barisal"	2007	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.96666666666667	5.96666666666667	19.6432183990203
"928"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1983	"Long"	"BR12"	"Long-BR12"	6.29666666666667	6.29666666666667	77.9183300466547
"929"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1983	"Long"	"BR14"	"Long-BR14"	7.00333333333333	7.00333333333334	77.9183300466548
"930"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1983	"Long"	"BR15"	"Long-BR15"	5.7	5.7	77.918330046655
"931"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1983	"Long"	"BR16"	"Long-BR16"	6.10333333333333	6.10333333333333	77.9183300466551
"932"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1971	"Long"	"BR2"	"Long-BR2"	6.19666666666667	6.19666666666667	77.9183300466549
"933"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1973	"Long"	"BR3"	"Long-BR3"	5.99666666666667	5.99666666666667	77.9183300466549
"934"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1977	"Long"	"BR7"	"Long-BR7"	5.79666666666667	5.79666666666667	77.9183300466549
"935"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1978	"Long"	"BR8"	"Long-BR8"	5.6	5.6	77.9183300466549
"936"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1978	"Long"	"BR9"	"Long-BR9"	5.6	5.6	77.9183300466549
"937"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	8	8	77.9183300466549
"938"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	6.1	6.1	77.9183300466549
"939"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1970	"Short"	"BR1"	"Short-BR1"	5.7	5.69999999999999	77.9183300466549
"940"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1977	"Short"	"BR6"	"Short-BR6"	5.6	5.6	77.9183300466549
"941"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.9	6.9	77.9183300466549
"942"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.7	6.7	77.9183300466549
"943"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1985	"Stress"	"BR17"	"Stress-BR17"	5.7	5.7	77.9183300466549
"944"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1985	"Stress"	"BR18"	"Stress-BR18"	5.4	5.4	77.9183300466549
"945"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1985	"Stress"	"BR19"	"Stress-BR19"	6.19666666666667	6.19666666666667	77.9183300466549
"946"	"2007-2008"	"Bhanga"	"2007-2008-Bhanga"	2007	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	6.1	6.1	77.9183300466549
"947"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1983	"Long"	"BR12"	"Long-BR12"	7.9	7.9	63.4726859174356
"948"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1983	"Long"	"BR14"	"Long-BR14"	7.89666666666667	7.89666666666667	63.4726859174358
"949"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1983	"Long"	"BR15"	"Long-BR15"	7.69666666666667	7.69666666666667	63.4726859174359
"950"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1983	"Long"	"BR16"	"Long-BR16"	7.19666666666667	7.19666666666667	63.4726859174359
"951"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1971	"Long"	"BR2"	"Long-BR2"	5.40333333333333	5.40333333333333	63.4726859174358
"952"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1973	"Long"	"BR3"	"Long-BR3"	8.1	8.1	63.4726859174358
"953"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1977	"Long"	"BR7"	"Long-BR7"	6.60333333333333	6.60333333333334	63.4726859174358
"954"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1978	"Long"	"BR8"	"Long-BR8"	6.9	6.9	63.4726859174359
"955"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1978	"Long"	"BR9"	"Long-BR9"	7.69666666666667	7.69666666666667	63.4726859174358
"956"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	8.5	8.5	63.4726859174358
"957"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	6.60333333333333	6.60333333333334	63.4726859174358
"958"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1970	"Short"	"BR1"	"Short-BR1"	6.40333333333333	6.40333333333334	63.4726859174358
"959"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1977	"Short"	"BR6"	"Short-BR6"	7.20333333333333	7.20333333333334	63.4726859174358
"960"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.70333333333333	6.70333333333334	63.4726859174358
"961"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	7.79666666666667	7.79666666666667	63.4726859174359
"962"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1985	"Stress"	"BR17"	"Stress-BR17"	7.80333333333333	7.80333333333334	63.4726859174358
"963"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1985	"Stress"	"BR18"	"Stress-BR18"	6.6	6.6	63.4726859174359
"964"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1985	"Stress"	"BR19"	"Stress-BR19"	7	7	63.4726859174358
"965"	"2007-2008"	"Comilla"	"2007-2008-Comilla"	2007	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	6.70333333333333	6.70333333333334	63.4726859174358
"966"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1983	"Long"	"BR12"	"Long-BR12"	4.60333333333333	4.60333333333333	18.9706060997709
"967"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1983	"Long"	"BR14"	"Long-BR14"	4.73333333333333	4.73333333333333	18.970606099771
"968"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1983	"Long"	"BR15"	"Long-BR15"	5.4	5.4	18.970606099771
"969"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1983	"Long"	"BR16"	"Long-BR16"	4.76666666666667	4.76666666666666	18.9706060997709
"970"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1971	"Long"	"BR2"	"Long-BR2"	4.38333333333333	4.38333333333333	18.9706060997709
"971"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1973	"Long"	"BR3"	"Long-BR3"	4.96666666666667	4.96666666666666	18.9706060997709
"972"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1977	"Long"	"BR7"	"Long-BR7"	4.86666666666667	4.86666666666666	18.9706060997709
"973"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1978	"Long"	"BR8"	"Long-BR8"	4.58333333333333	4.58333333333333	18.970606099771
"974"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1978	"Long"	"BR9"	"Long-BR9"	5.08333333333333	5.08333333333333	18.9706060997709
"975"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	5.25	5.25	18.9706060997709
"976"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	4.3	4.3	18.9706060997709
"977"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1970	"Short"	"BR1"	"Short-BR1"	4.76666666666667	4.76666666666666	18.9706060997709
"978"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1977	"Short"	"BR6"	"Short-BR6"	4.6	4.6	18.970606099771
"979"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	5.75	5.75	18.970606099771
"980"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	4.1	4.1	18.970606099771
"981"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1985	"Stress"	"BR17"	"Stress-BR17"	4.78333333333333	4.78333333333333	18.970606099771
"982"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1985	"Stress"	"BR18"	"Stress-BR18"	4.06666666666667	4.06666666666666	18.9706060997709
"983"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1985	"Stress"	"BR19"	"Stress-BR19"	5.05	5.05	18.970606099771
"984"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	5.43333333333333	5.43333333333333	18.970606099771
"985"	"2007-2008"	"Gazipur"	"2007-2008-Gazipur"	2007	2007	"Stress"	"BRRI dhan47"	"Stress-BRRI dhan47"	4.7	4.7	18.970606099771
"986"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1983	"Long"	"BR12"	"Long-BR12"	4.91666666666667	4.91666666666667	21.8700218700218
"987"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1983	"Long"	"BR14"	"Long-BR14"	6.26333333333333	6.26333333333334	21.8700218700218
"988"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1983	"Long"	"BR15"	"Long-BR15"	7.43333333333333	7.43333333333333	21.8700218700219
"989"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1983	"Long"	"BR16"	"Long-BR16"	7.31333333333333	7.31333333333333	21.8700218700219
"990"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1971	"Long"	"BR2"	"Long-BR2"	4.88666666666667	4.88666666666667	21.8700218700218
"991"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1973	"Long"	"BR3"	"Long-BR3"	6.72	6.72	21.8700218700218
"992"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1977	"Long"	"BR7"	"Long-BR7"	6.53666666666667	6.53666666666667	21.8700218700218
"993"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1978	"Long"	"BR8"	"Long-BR8"	5.72666666666667	5.72666666666667	21.8700218700219
"994"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1978	"Long"	"BR9"	"Long-BR9"	5.87666666666667	5.87666666666667	21.8700218700218
"995"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1994	"Long"	"BRRI dhan29"	"Long-BRRI dhan29"	7.31333333333333	7.31333333333333	21.8700218700218
"996"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1998	"Long"	"BRRI dhan35"	"Long-BRRI dhan35"	5.76333333333333	5.76333333333333	21.8700218700218
"997"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1970	"Short"	"BR1"	"Short-BR1"	4.19666666666667	4.19666666666667	21.8700218700218
"998"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1977	"Short"	"BR6"	"Short-BR6"	5.11333333333333	5.11333333333333	21.8700218700218
"999"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1994	"Short"	"BRRI dhan28"	"Short-BRRI dhan28"	6.00666666666667	6.00666666666667	21.8700218700218
"1000"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	2005	"Short"	"BRRI dhan45"	"Short-BRRI dhan45"	6.20333333333333	6.20333333333333	21.8700218700219
"1001"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1985	"Stress"	"BR17"	"Stress-BR17"	6.67666666666667	6.67666666666667	21.8700218700218
"1002"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1985	"Stress"	"BR18"	"Stress-BR18"	5.96	5.96	21.8700218700219
"1003"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1985	"Stress"	"BR19"	"Stress-BR19"	6.16666666666667	6.16666666666667	21.8700218700219
"1004"	"2007-2008"	"Habiganj"	"2007-2008-Habiganj"	2007	1998	"Stress"	"BRRI dhan36"	"Stress-BRRI dhan36"	4.81333333333333	4.81333333333333	21.8700218700218
"1005"	"2007-2008"	"Kustia"	"2007-2008-Kustia"	2007	1983	"Long"	"BR12"	"Long-BR12"	4.70333333333333	4.70333333333333	195.888754534462
"1006"	"2007-2008"	"Kustia"	"2007-2008-Kustia"	2007	1983	"Long"	"BR14"	"Long-BR14"	6.16333333333333	6.16333333333333	195.888754534463
"1007"	"2007-2008"	"Kustia"	"2007-2008-Kustia"	2007	1983	"Long"	"BR15"	"Long-BR15"	5.37	5.37	195.888754534463
"1008"	"2007-2008"	"Kustia"	"2007-2008-Kustia"	2007	1983	"Long"	"BR16"	"Long-BR16"	5.30333333333333	5.30333333333333	195.888754534463
