"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residFA"
"2008-2009-Barisal"	"Stress-BR19"	"2008-2009"	2008	1985	"Barisal"	"BR19"	"Stress"	5.09	5.09	0.167202355486745	0.0279566276803159	35.7696933777208	0.00383704218122993
"2008-2009-Bhanga"	"Stress-BR19"	"2008-2009"	2008	1985	"Bhanga"	"BR19"	"Stress"	6.53333333333333	6.53333333333333	0.0835097547733508	0.00697387914230519	143.392218246767	0.00257171747722662
"2008-2009-Comilla"	"Stress-BR19"	"2008-2009"	2008	1985	"Comilla"	"BR19"	"Stress"	6.03333333333333	6.03333333333333	0.196294622818295	0.0385315789473766	25.9527386968938	0.0323114316734125
"2008-2009-Gazipur"	"Stress-BR19"	"2008-2009"	2008	1985	"Gazipur"	"BR19"	"Stress"	4.73333333333333	4.73333333333333	0.239313589568272	0.0572709941520513	17.4608458401308	0.0209714947626995
"2008-2009-Habiganj"	"Stress-BR19"	"2008-2009"	2008	1985	"Habiganj"	"BR19"	"Stress"	7.8	7.8	0.0984083864633341	0.00968421052631691	103.260869565205	0.0151980391329021
"2008-2009-Kustia"	"Stress-BR19"	"2008-2009"	2008	1985	"Kustia"	"BR19"	"Stress"	8.08333333333333	8.08333333333333	0.235293955753303	0.0553632456140375	18.0625248557763	0.126872340219307
"2008-2009-Rajshahi"	"Stress-BR19"	"2008-2009"	2008	1985	"Rajshahi"	"BR19"	"Stress"	3.54	3.54	0.33437508266382	0.111806695906437	8.94400815526138	-0.0803063969064324
"2008-2009-Rangpur"	"Stress-BR19"	"2008-2009"	2008	1985	"Rangpur"	"BR19"	"Stress"	2.46666666666667	2.46666666666667	0.126417884341895	0.0159814814814808	62.5724217844753	-0.0033657849825679
"2008-2009-Satkhira"	"Stress-BR19"	"2008-2009"	2008	1985	"Satkhira"	"BR19"	"Stress"	6.56	6.56	0.310528223802259	0.0964277777777858	10.3704557239146	0.0181591247683475
"2009-2010-Barisal"	"Stress-BR19"	"2009-2010"	2009	1985	"Barisal"	"BR19"	"Stress"	5.33333333333333	5.33333333333333	0.263906348628747	0.0696465608465579	14.3582107694184	0.0989668649810378
"2009-2010-Bhanga"	"Stress-BR19"	"2009-2010"	2009	1985	"Bhanga"	"BR19"	"Stress"	5.70333333333333	5.70333333333333	0.212419154823519	0.0451218973359379	22.1621886277272	-0.079411363945523
"2009-2010-Comilla"	"Stress-BR19"	"2009-2010"	2009	1985	"Comilla"	"BR19"	"Stress"	6.32	6.32	0.0904396883672715	0.00817933723196918	122.259294566248	0.00284934822612914
"2009-2010-Gazipur"	"Stress-BR19"	"2009-2010"	2009	1985	"Gazipur"	"BR19"	"Stress"	3.65666666666667	3.65666666666667	0.27883426075994	0.0777485449735423	12.8619770355869	0.00838865613611972
"2009-2010-Habiganj"	"Stress-BR19"	"2009-2010"	2009	1985	"Habiganj"	"BR19"	"Stress"	6.66666666666667	6.66666666666667	0.0700528900717596	0.00490740740740604	203.773584905717	0.00349007498396769
"2009-2010-Kustia"	"Stress-BR19"	"2009-2010"	2009	1985	"Kustia"	"BR19"	"Stress"	5.7	5.7	0.127815999877006	0.0163369298245589	61.211011538822	-0.00350239024188603
"2009-2010-Rajshahi"	"Stress-BR19"	"2009-2010"	2009	1985	"Rajshahi"	"BR19"	"Stress"	3.89666666666667	3.89666666666667	0.229875238077584	0.0528426250812261	18.9241166286283	-0.0215845717741137
"2009-2010-Rangpur"	"Stress-BR19"	"2009-2010"	2009	1985	"Rangpur"	"BR19"	"Stress"	4.63333333333333	4.63333333333333	0.255884036648714	0.0654766402116403	15.2726223698665	0.0918991486580909
"2009-2010-Satkhira"	"Stress-BR19"	"2009-2010"	2009	1985	"Satkhira"	"BR19"	"Stress"	5.86333333333333	5.86333333333333	0.265448423421698	0.0704628654970653	14.1918724557356	-0.0463400142438291
"2010-2011-Barisal"	"Stress-BR19"	"2010-2011"	2010	1985	"Barisal"	"BR19"	"Stress"	3.56333333333333	3.56333333333333	0.277057622031828	0.0767609259259315	13.0274614061446	-0.158537044415438
"2010-2011-Bhanga"	"Stress-BR19"	"2010-2011"	2010	1985	"Bhanga"	"BR19"	"Stress"	4.87333333333333	4.87333333333333	0.403600233087322	0.16289314814814	6.13899363704707	-0.462864428819961
"2010-2011-Comilla"	"Stress-BR19"	"2010-2011"	2010	1985	"Comilla"	"BR19"	"Stress"	5.93333333333333	5.93333333333333	0.0749648947823642	0.00561973544973094	177.944319433734	0.00203049004164679
"2010-2011-Gazipur"	"Stress-BR19"	"2010-2011"	2010	1985	"Gazipur"	"BR19"	"Stress"	2.4	2.4	0.452831801237101	0.205056640211637	4.8767013785455	0.0181918905137106
"2010-2011-Habiganj"	"Stress-BR19"	"2010-2011"	2010	1985	"Habiganj"	"BR19"	"Stress"	5.53333333333333	5.53333333333333	0.116416966344714	0.0135529100529063	73.7848916650602	0.000227744269812646
"2010-2011-Kustia"	"Stress-BR19"	"2010-2011"	2010	1985	"Kustia"	"BR19"	"Stress"	3.31333333333333	3.31333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	-0.0130748206195923
"2010-2011-Rajshahi"	"Stress-BR19"	"2010-2011"	2010	1985	"Rajshahi"	"BR19"	"Stress"	5.15333333333333	5.15333333333333	0.218481379207548	0.0477341130604323	20.9493784609338	0.00451544681415239
"2010-2011-Rangpur"	"Stress-BR19"	"2010-2011"	2010	1985	"Rangpur"	"BR19"	"Stress"	2.21666666666667	2.21666666666667	0.119805287355388	0.014353306878307	69.6703560007736	-0.00571166059664385
"2010-2011-Satkhira"	"Stress-BR19"	"2010-2011"	2010	1985	"Satkhira"	"BR19"	"Stress"	5.16666666666667	5.16666666666667	0.351209926822144	0.123348412698416	8.10711689047008	-0.180084230860593
"2010-2011-Sonagazi"	"Stress-BR19"	"2010-2011"	2010	1985	"Sonagazi"	"BR19"	"Stress"	5.4	5.4	0.191871870827438	0.036814814814821	27.1629778671986	0.0195157070428591
"2011-2012-Barisal"	"Stress-BR19"	"2011-2012"	2011	1985	"Barisal"	"BR19"	"Stress"	3.56333333333333	3.56333333333333	0.277057622031828	0.0767609259259315	13.0274614061446	-0.157732308297287
"2011-2012-Bhanga"	"Stress-BR19"	"2011-2012"	2011	1985	"Bhanga"	"BR19"	"Stress"	4.87333333333333	4.87333333333333	0.403600233087322	0.16289314814814	6.13899363704707	-0.461703451480185
"2011-2012-Comilla"	"Stress-BR19"	"2011-2012"	2011	1985	"Comilla"	"BR19"	"Stress"	5.2	5.2	0.125025605843028	0.0156314021164161	63.97378767128	-0.00482211121486387
"2011-2012-Gazipur"	"Stress-BR19"	"2011-2012"	2011	1985	"Gazipur"	"BR19"	"Stress"	4.72	4.72	0.187925320076699	0.0353159259259297	28.3158369427256	-0.022358378989189
"2011-2012-Habiganj"	"Stress-BR19"	"2011-2012"	2011	1985	"Habiganj"	"BR19"	"Stress"	5.53333333333333	5.53333333333333	0.116416966344714	0.0135529100529063	73.7848916650602	0.00041699547995222
"2011-2012-Kustia"	"Stress-BR19"	"2011-2012"	2011	1985	"Kustia"	"BR19"	"Stress"	3.31333333333333	3.31333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	-0.0130126602219272
"2011-2012-Rajshahi"	"Stress-BR19"	"2011-2012"	2011	1985	"Rajshahi"	"BR19"	"Stress"	6.41	6.41	0.379846425385708	0.1442833068783	6.93080870986329	0.0832625572198511
"2011-2012-Rangpur"	"Stress-BR19"	"2011-2012"	2011	1985	"Rangpur"	"BR19"	"Stress"	2.21666666666667	2.21666666666667	0.235463238124209	0.0554429365079377	18.0365626892225	-0.0269535747543155
"2011-2012-Satkhira"	"Stress-BR19"	"2011-2012"	2011	1985	"Satkhira"	"BR19"	"Stress"	5.90666666666667	5.90666666666667	0.0939814515078146	0.00883251322751571	113.21805857983	-0.0106537861366709
"2011-2012-Sonagazi"	"Stress-BR19"	"2011-2012"	2011	1985	"Sonagazi"	"BR19"	"Stress"	5.4	5.4	0.191871870827438	0.036814814814821	27.1629778671986	0.019977751493089
"2012-2013-Barisal"	"Stress-BR19"	"2012-2013"	2012	1985	"Barisal"	"BR19"	"Stress"	3.69333333333333	3.69333333333333	0.214560657627369	0.046036275801489	21.7220003701441	-0.0819528348571525
"2012-2013-Bhanga"	"Stress-BR19"	"2012-2013"	2012	1985	"Bhanga"	"BR19"	"Stress"	7.77666666666667	7.77666666666667	0.387689885757495	0.15030344751866	6.65320733828048	0.226811997739683
"2012-2013-Comilla"	"Stress-BR19"	"2012-2013"	2012	1985	"Comilla"	"BR19"	"Stress"	5.80333333333333	5.80333333333333	0.104300643999111	0.0108786243386292	91.9233874497411	0.0139425701100695
"2012-2013-Gazipur"	"Stress-BR19"	"2012-2013"	2012	1985	"Gazipur"	"BR19"	"Stress"	4.49666666666667	4.49666666666667	0.357822214143497	0.128036736934554	7.81025839881524	-0.256695772260914
"2012-2013-Habiganj"	"Stress-BR19"	"2012-2013"	2012	1985	"Habiganj"	"BR19"	"Stress"	5.53333333333333	5.53333333333333	0.083175883002435	0.00691822751323476	144.545694411896	-0.00153980104089246
"2012-2013-Kustia"	"Stress-BR19"	"2012-2013"	2012	1985	"Kustia"	"BR19"	"Stress"	6.16333333333333	6.16333333333334	0.0761059578507512	0.00579211682038031	172.648451509364	0.00379836418644786
"2012-2013-Rajshahi"	"Stress-BR19"	"2012-2013"	2012	1985	"Rajshahi"	"BR19"	"Stress"	5.40666666666667	5.40666666666667	0.330920184701594	0.109508168642937	9.13173886836335	0.111176846674702
"2012-2013-Rangpur"	"Stress-BR19"	"2012-2013"	2012	1985	"Rangpur"	"BR19"	"Stress"	4.95	4.95	0.175155492749514	0.0306794466403251	32.5951120215317	-0.0310070435936538
"2012-2013-Satkhira"	"Stress-BR19"	"2012-2013"	2012	1985	"Satkhira"	"BR19"	"Stress"	5.8	5.8	0.133432110973701	0.0178041282388981	56.1667488900254	-0.046080278892398
"2012-2013-Sonagazi"	"Stress-BR19"	"2012-2013"	2012	1985	"Sonagazi"	"BR19"	"Stress"	4.07333333333333	4.07333333333333	0.698452426948108	0.487835792709703	2.04987008937057	0.260770146946979
"2013-2014-Barisal"	"Stress-BR19"	"2013-2014"	2013	1985	"Barisal"	"BR19"	"Stress"	4.41333333333333	4.41333333333333	0.0917261811463272	0.00841369230768883	118.853882864976	0.00278642191570189
"2013-2014-Bhanga"	"Stress-BR19"	"2013-2014"	2013	1985	"Bhanga"	"BR19"	"Stress"	6.8	6.8	0.0735660642685234	0.00541196581196052	184.775742261709	0.00664070607376743
"2013-2014-Comilla"	"Stress-BR19"	"2013-2014"	2013	1985	"Comilla"	"BR19"	"Stress"	5.63666666666667	5.63666666666667	0.0732732854386909	0.00536897435897987	186.255313052008	0.00442622262561798
"2013-2014-Gazipur"	"Stress-BR19"	"2013-2014"	2013	1985	"Gazipur"	"BR19"	"Stress"	5.66666666666667	5.66666666666667	0.24528249891402	0.0601635042735061	16.6213722434444	-0.0583669599252516
"2013-2014-Habiganj"	"Stress-BR19"	"2013-2014"	2013	1985	"Habiganj"	"BR19"	"Stress"	5.52333333333333	5.52333333333333	0.103272107585416	0.0106651282051338	93.7635235850836	-0.0103553194544599
"2013-2014-Kustia"	"Stress-BR19"	"2013-2014"	2013	1985	"Kustia"	"BR19"	"Stress"	6.27	6.27	0.462568515026205	0.213969631093548	4.67356042485673	0.220594219379292
"2013-2014-Rajshahi"	"Stress-BR19"	"2013-2014"	2013	1985	"Rajshahi"	"BR19"	"Stress"	1.83	1.83	0.219782409879192	0.0483043076923052	20.702087407399	-0.148588363704715
"2013-2014-Rangpur"	"Stress-BR19"	"2013-2014"	2013	1985	"Rangpur"	"BR19"	"Stress"	7.03333333333333	7.03333333333333	0.24339830534071	0.0592427350427296	16.8797068413323	0.158990245435419
"2013-2014-Satkhira"	"Stress-BR19"	"2013-2014"	2013	1985	"Satkhira"	"BR19"	"Stress"	6.01	6.01	0.140844643757716	0.0198372136752379	50.4103054174522	0.00037460030939318
"2013-2014-Sonagazi"	"Stress-BR19"	"2013-2014"	2013	1985	"Sonagazi"	"BR19"	"Stress"	2.40666666666667	2.40666666666667	0.107964966096709	0.0116564339042635	85.7895311905158	-0.0819534850424115
"2014-2015-Barisal"	"Stress-BR19"	"2014-2015"	2014	1985	"Barisal"	"BR19"	"Stress"	4.33666666666667	4.33666666666667	0.0927519710939973	0.00860292814182171	116.239492358266	-0.00585474275992404
"2014-2015-Bhanga"	"Stress-BR19"	"2014-2015"	2014	1985	"Bhanga"	"BR19"	"Stress"	7.63	7.63	0.182357022268893	0.0332540835707777	30.0714947645936	0.0598644874211969
"2014-2015-Comilla"	"Stress-BR19"	"2014-2015"	2014	1985	"Comilla"	"BR19"	"Stress"	5.42666666666667	5.42666666666667	0.0864836624358532	0.0074794238683186	133.700137551477	-0.00331020432083751
"2014-2015-Gazipur"	"Stress-BR19"	"2014-2015"	2014	1985	"Gazipur"	"BR19"	"Stress"	6.3	6.3	0.254951206268758	0.0650001175778946	15.3845875555782	-0.00896955579027914
"2014-2015-Habiganj"	"Stress-BR19"	"2014-2015"	2014	1985	"Habiganj"	"BR19"	"Stress"	5.5	5.5	0.105501560638909	0.0111305792972454	89.842583507534	-0.00879342273554773
"2014-2015-Kustia"	"Stress-BR19"	"2014-2015"	2014	1985	"Kustia"	"BR19"	"Stress"	6.37333333333333	6.37333333333333	0.339059620016796	0.114961425925934	8.6985699067813	0.0400739384191109
"2014-2015-Rajshahi"	"Stress-BR19"	"2014-2015"	2014	1985	"Rajshahi"	"BR19"	"Stress"	5.11666666666667	5.11666666666667	0.308255745993917	0.0950216049382666	10.5239224347945	-0.00211408338389685
"2014-2015-Rangpur"	"Stress-BR19"	"2014-2015"	2014	1985	"Rangpur"	"BR19"	"Stress"	3.43333333333333	3.43333333333333	0.194373450613147	0.0377810383032613	26.468303808201	0.0485496880344494
"2014-2015-Satkhira"	"Stress-BR19"	"2014-2015"	2014	1985	"Satkhira"	"BR19"	"Stress"	5.87333333333333	5.87333333333333	0.0921998222203474	0.00850080721746367	117.6358873244	-0.00922766610446946
"2014-2015-Sonagazi"	"Stress-BR19"	"2014-2015"	2014	1985	"Sonagazi"	"BR19"	"Stress"	4.33	4.33	0.0951401392186235	0.00905164609053906	110.477143051938	-0.00627528734122507
"2015-2016-Barisal"	"Stress-BR19"	"2015-2016"	2015	1985	"Barisal"	"BR19"	"Stress"	4.77	4.77	0.278782748369645	0.0777198207885329	12.8667306467534	0.0900250413122263
"2015-2016-Bhanga"	"Stress-BR19"	"2015-2016"	2015	1985	"Bhanga"	"BR19"	"Stress"	6.54666666666667	6.54666666666667	0.386547395397856	0.149418888888866	6.69259427262756	0.0177076881480867
"2015-2016-Comilla"	"Stress-BR19"	"2015-2016"	2015	1985	"Comilla"	"BR19"	"Stress"	5.53666666666667	5.53666666666667	0.440329747732719	0.19389028673836	5.15755593960941	-0.0316089616637223
"2015-2016-Gazipur"	"Stress-BR19"	"2015-2016"	2015	1985	"Gazipur"	"BR19"	"Stress"	5.14666666666667	5.14666666666667	0.372158369315858	0.138501851851839	7.2201200679233	-0.357801982336108
"2015-2016-Habiganj"	"Stress-BR19"	"2015-2016"	2015	1985	"Habiganj"	"BR19"	"Stress"	6.8	6.8	0.289156892504162	0.0836117084826632	11.9600474400945	0.111563090109001
"2015-2016-Kustia"	"Stress-BR19"	"2015-2016"	2015	1985	"Kustia"	"BR19"	"Stress"	6.18333333333333	6.18333333333334	0.277175655651861	0.0768263440860393	13.0163684332041	-0.11289725925472
"2015-2016-Rajshahi"	"Stress-BR19"	"2015-2016"	2015	1985	"Rajshahi"	"BR19"	"Stress"	5.66	5.66	0.442226027072499	0.195563859020327	5.11341924325629	0.0654624723708483
"2015-2016-Rangpur"	"Stress-BR19"	"2015-2016"	2015	1985	"Rangpur"	"BR19"	"Stress"	5.29	5.29	0.382015687718545	0.145935985663073	6.85231949787034	0.0721687897513696
"2015-2016-Satkhira"	"Stress-BR19"	"2015-2016"	2015	1985	"Satkhira"	"BR19"	"Stress"	5.32666666666667	5.32666666666667	0.302023818757355	0.0912183870967757	10.9627020585124	-0.108078395960518
"2015-2016-Sonagazi"	"Stress-BR19"	"2015-2016"	2015	1985	"Sonagazi"	"BR19"	"Stress"	3.85333333333333	3.85333333333333	0.455542634662466	0.207519091995221	4.81883372939502	-0.0602739504848833
"2001-2002-Barisal"	"Long-BR2"	"2001-2002"	2001	1971	"Barisal"	"BR2"	"Long"	5.90666666666667	5.90666666666667	0.24716467715379	0.0610903776325371	16.3691900222826	-0.0898029534642735
"2001-2002-Bhanga"	"Long-BR2"	"2001-2002"	2001	1971	"Bhanga"	"BR2"	"Long"	6.53333333333333	6.53333333333333	0.285697556310732	0.0816230936819241	12.2514346723598	0.0640684450089424
"2001-2002-Comilla"	"Long-BR2"	"2001-2002"	2001	1971	"Comilla"	"BR2"	"Long"	5.47333333333333	5.47333333333333	0.161967074843428	0.0262333333333367	38.1194409148617	0.0330593972390405
"2001-2002-Habiganj"	"Long-BR2"	"2001-2002"	2001	1971	"Habiganj"	"BR2"	"Long"	4.56666666666667	4.56666666666667	0.180123313687115	0.0324444081336268	30.8219523031939	-0.034128875841108
"2001-2002-Rajshahi"	"Long-BR2"	"2001-2002"	2001	1971	"Rajshahi"	"BR2"	"Long"	5.56666666666667	5.56666666666667	0.362854014149783	0.131663035584611	7.59514616657434	0.227051627587844
"2001-2002-Rangpur"	"Long-BR2"	"2001-2002"	2001	1971	"Rangpur"	"BR2"	"Long"	6.54	6.54	0.303329921693115	0.0920090413943512	10.8684971046921	0.107995150114838
"2001-2002-Satkhira"	"Long-BR2"	"2001-2002"	2001	1971	"Satkhira"	"BR2"	"Long"	5.93333333333333	5.93333333333333	0.0580189161050427	0.00336619462600399	297.071355374095	0.00658562451029088
"2002-2003-Barisal"	"Long-BR2"	"2002-2003"	2002	1971	"Barisal"	"BR2"	"Long"	3.34	3.34	0.313910433640852	0.098539760348588	10.1481878630764	-0.210942853105436
"2002-2003-Bhanga"	"Long-BR2"	"2002-2003"	2002	1971	"Bhanga"	"BR2"	"Long"	5.90333333333333	5.90333333333333	0.30608919532951	0.0936905954974667	10.6734298644418	-0.0344641979357272
"2002-2003-Comilla"	"Long-BR2"	"2002-2003"	2002	1971	"Comilla"	"BR2"	"Long"	5.24333333333333	5.24333333333333	0.215096624181339	0.0462665577342084	21.6138837417901	0.0923684128298188
"2002-2003-Gazipur"	"Long-BR2"	"2002-2003"	2002	1971	"Gazipur"	"BR2"	"Long"	3.84333333333333	3.84333333333333	0.322315233364283	0.103887109658672	9.6258333039158	-0.0183920799555177
"2002-2003-Habiganj"	"Long-BR2"	"2002-2003"	2002	1971	"Habiganj"	"BR2"	"Long"	4.48	4.48	0.258666557172678	0.0669083877995662	14.9458092309091	-0.110286843773928
"2002-2003-Rajshahi"	"Long-BR2"	"2002-2003"	2002	1971	"Rajshahi"	"BR2"	"Long"	3.83	3.83	0.460137052931002	0.211726107480028	4.72308309968024	0.00682920902847739
"2002-2003-Rangpur"	"Long-BR2"	"2002-2003"	2002	1971	"Rangpur"	"BR2"	"Long"	3.78666666666667	3.78666666666667	0.215484372722109	0.0464335148874406	21.5361684857176	0.0464442514264669
"2002-2003-Satkhira"	"Long-BR2"	"2002-2003"	2002	1971	"Satkhira"	"BR2"	"Long"	4.32666666666667	4.32666666666667	0.11216121424592	0.0125801379811192	79.4903840880635	-0.00923895318249723
"2003-2004-Barisal"	"Long-BR2"	"2003-2004"	2003	1971	"Barisal"	"BR2"	"Long"	5.41666666666667	5.41666666666667	0.432998446095344	0.187487654320983	5.33368452243783	0.64174541454722
"2003-2004-Bhanga"	"Long-BR2"	"2003-2004"	2003	1971	"Bhanga"	"BR2"	"Long"	3.98333333333333	3.98333333333333	0.438643805153522	0.192408387799561	5.19727861886009	-0.525704748966081
"2003-2004-Comilla"	"Long-BR2"	"2003-2004"	2003	1971	"Comilla"	"BR2"	"Long"	4.45	4.45	0.216915392680404	0.047052287581694	21.2529517988634	0.0405362001410579
"2003-2004-Gazipur"	"Long-BR2"	"2003-2004"	2003	1971	"Gazipur"	"BR2"	"Long"	1.97	1.97	0.270899547796538	0.0733865649963686	13.626472366563	-0.0800803861929735
"2003-2004-Habiganj"	"Long-BR2"	"2003-2004"	2003	1971	"Habiganj"	"BR2"	"Long"	4.87333333333333	4.87333333333333	0.258788375674349	0.0669714233841679	14.93174177087	-0.0028481903343982
"2003-2004-Rajshahi"	"Long-BR2"	"2003-2004"	2003	1971	"Rajshahi"	"BR2"	"Long"	1.33333333333333	1.33333333333333	0.371865061305709	0.138283623819899	7.2315142775142	-0.301998627530887
"2003-2004-Rangpur"	"Long-BR2"	"2003-2004"	2003	1971	"Rangpur"	"BR2"	"Long"	4.95666666666667	4.95666666666667	0.233734404759005	0.0546317719680466	18.3043669274518	0.100441937947316
"2003-2004-Satkhira"	"Long-BR2"	"2003-2004"	2003	1971	"Satkhira"	"BR2"	"Long"	4.89333333333333	4.89333333333334	0.116453431025753	0.0135614015976699	73.7386908571322	-0.0309787657298122
"2004-2005-Barisal"	"Long-BR2"	"2004-2005"	2004	1971	"Barisal"	"BR2"	"Long"	4.94	4.94	0.283980613962915	0.080644989106754	12.400026475002	-0.0871919970066672
"2004-2005-Bhanga"	"Long-BR2"	"2004-2005"	2004	1971	"Bhanga"	"BR2"	"Long"	5.98666666666667	5.98666666666667	0.161453658833138	0.0260672839506074	38.3622628999174	-0.064240392156103
"2004-2005-Comilla"	"Long-BR2"	"2004-2005"	2004	1971	"Comilla"	"BR2"	"Long"	5.59	5.59	0.248496495652324	0.0617505083514855	16.1941986664786	0.00033216429568661
"2004-2005-Gazipur"	"Long-BR2"	"2004-2005"	2004	1971	"Gazipur"	"BR2"	"Long"	3.76666666666667	3.76666666666667	0.227098540895112	0.0515737472766889	19.3897099358532	0.019986885553231
"2004-2005-Habiganj"	"Long-BR2"	"2004-2005"	2004	1971	"Habiganj"	"BR2"	"Long"	4.62	4.62	0.20023669726353	0.0400947349310067	24.9409305665883	-0.0440302164160347
"2004-2005-Kustia"	"Long-BR2"	"2004-2005"	2004	1971	"Kustia"	"BR2"	"Long"	5.4	5.4	0.0878815470024954	0.00772316630355181	129.480573212584	0.0007374688783095
"2004-2005-Rajshahi"	"Long-BR2"	"2004-2005"	2004	1971	"Rajshahi"	"BR2"	"Long"	5.23	5.23	0.271056929655026	0.0734718591140098	13.6106532767635	0.135988784157815
"2004-2005-Rangpur"	"Long-BR2"	"2004-2005"	2004	1971	"Rangpur"	"BR2"	"Long"	4.63	4.63	0.183542859077602	0.0336879811183805	29.6841771694769	-0.00958889844639277
"2004-2005-Satkhira"	"Long-BR2"	"2004-2005"	2004	1971	"Satkhira"	"BR2"	"Long"	5.35666666666667	5.35666666666667	0.0492134945565758	0.00242196804647011	412.88736300937	-0.000926231626483975
"2005-2006-Barisal"	"Long-BR2"	"2005-2006"	2005	1971	"Barisal"	"BR2"	"Long"	5.34333333333333	5.34333333333333	0.302191463255966	0.0913196804647816	10.9505420399019	-0.06673117117671
"2005-2006-Bhanga"	"Long-BR2"	"2005-2006"	2005	1971	"Bhanga"	"BR2"	"Long"	5.58	5.58	0.327794671105593	0.107449346405224	9.30671086847468	-0.134566794204729
"2005-2006-Comilla"	"Long-BR2"	"2005-2006"	2005	1971	"Comilla"	"BR2"	"Long"	4.84666666666667	4.84666666666667	0.122112398668185	0.0149114379084978	67.0626136886583	-0.0200841769137696
"2005-2006-Gazipur"	"Long-BR2"	"2005-2006"	2005	1971	"Gazipur"	"BR2"	"Long"	4.52	4.52	0.219142631865539	0.0480234931009552	20.8231416631397	-0.0844953820778329
"2005-2006-Habiganj"	"Long-BR2"	"2005-2006"	2005	1971	"Habiganj"	"BR2"	"Long"	6.06666666666667	6.06666666666667	0.318481498330009	0.101430464778527	9.85897089383837	-0.075929198944741
"2005-2006-Kustia"	"Long-BR2"	"2005-2006"	2005	1971	"Kustia"	"BR2"	"Long"	6.38666666666667	6.38666666666667	0.151309342296115	0.0228945170660828	43.6785802082479	0.0149601647585689
"2005-2006-Rajshahi"	"Long-BR2"	"2005-2006"	2005	1971	"Rajshahi"	"BR2"	"Long"	4.74333333333333	4.74333333333333	0.242186766608177	0.0586544299201237	17.0490106435577	-0.10390084244728
"2005-2006-Rangpur"	"Long-BR2"	"2005-2006"	2005	1971	"Rangpur"	"BR2"	"Long"	4.43333333333333	4.43333333333333	0.327893798011106	0.107514342774148	9.30108461994386	0.0975975272992891
