Y	t.k	r.i	L	Env	G2	Group	mean.yield	G
2011	2011	1971	Satkhira	2011-2012-Satkhira	BR2	Long	6.056666667	BR2
2011	2011	1971	Sonagazi	2011-2012-Sonagazi	BR2	Long	5	BR2
2011	2011	1971	Kustia	2011-2012-Kustia	BR2	Long	4.7	BR2
2011	2011	1971	Rajshahi	2011-2012-Rajshahi	BR2	Long	6.37	BR2
2012	2012	1971	Barisal	2012-2013-Barisal	BR2	Long	4.62	BR2
2012	2012	1971	Bhanga	2012-2013-Bhanga	BR2	Long	7.833333333	BR2
2012	2012	1971	Comilla	2012-2013-Comilla	BR2	Long	4.696666667	BR2
2012	2012	1971	Gazipur	2012-2013-Gazipur	BR2	Long	4.496666667	BR2
2012	2012	1971	Habiganj	2012-2013-Habiganj	BR2	Long	5.9	BR2
2012	2012	1971	Rangpur	2012-2013-Rangpur	BR2	Long	5.7	BR2
2012	2012	1971	Satkhira	2012-2013-Satkhira	BR2	Long	6.766666667	BR2
2012	2012	1971	Sonagazi	2012-2013-Sonagazi	BR2	Long	5.573333333	BR2
2012	2012	1971	Kustia	2012-2013-Kustia	BR2	Long	5.326666667	BR2
2012	2012	1971	Rajshahi	2012-2013-Rajshahi	BR2	Long	5.6	BR2
2013	2013	1971	Barisal	2013-2014-Barisal	BR2	Long	4.446666667	BR2
2013	2013	1971	Bhanga	2013-2014-Bhanga	BR2	Long	5.2	BR2
2013	2013	1971	Comilla	2013-2014-Comilla	BR2	Long	4.89	BR2
2013	2013	1971	Gazipur	2013-2014-Gazipur	BR2	Long	5.6	BR2
2013	2013	1971	Habiganj	2013-2014-Habiganj	BR2	Long	5.103333333	BR2
2013	2013	1971	Rangpur	2013-2014-Rangpur	BR2	Long	6.066666667	BR2
2013	2013	1971	Satkhira	2013-2014-Satkhira	BR2	Long	5.343333333	BR2
2013	2013	1971	Sonagazi	2013-2014-Sonagazi	BR2	Long	6.936666667	BR2
2013	2013	1971	Kustia	2013-2014-Kustia	BR2	Long	5.75	BR2
2013	2013	1971	Rajshahi	2013-2014-Rajshahi	BR2	Long	2.273333333	BR2
2014	2014	1971	Barisal	2014-2015-Barisal	BR2	Long	4.226666667	BR2
2014	2014	1971	Bhanga	2014-2015-Bhanga	BR2	Long	7.976666667	BR2
2014	2014	1971	Comilla	2014-2015-Comilla	BR2	Long	4.26	BR2
2014	2014	1971	Gazipur	2014-2015-Gazipur	BR2	Long	6.566666667	BR2
2014	2014	1971	Habiganj	2014-2015-Habiganj	BR2	Long	5.236666667	BR2
2014	2014	1971	Rangpur	2014-2015-Rangpur	BR2	Long	3	BR2
2014	2014	1971	Satkhira	2014-2015-Satkhira	BR2	Long	6.08	BR2
2014	2014	1971	Sonagazi	2014-2015-Sonagazi	BR2	Long	5.25	BR2
2014	2014	1971	Kustia	2014-2015-Kustia	BR2	Long	6.166666667	BR2
2014	2014	1971	Rajshahi	2014-2015-Rajshahi	BR2	Long	3.976666667	BR2
2015	2015	1971	Barisal	2015-2016-Barisal	BR2	Long	3.773333333	BR2
2015	2015	1971	Bhanga	2015-2016-Bhanga	BR2	Long	7.883333333	BR2
2015	2015	1971	Comilla	2015-2016-Comilla	BR2	Long	5.446666667	BR2
2015	2015	1971	Gazipur	2015-2016-Gazipur	BR2	Long	7.243333333	BR2
2015	2015	1971	Habiganj	2015-2016-Habiganj	BR2	Long	6.033333333	BR2
2015	2015	1971	Rangpur	2015-2016-Rangpur	BR2	Long	2.246666667	BR2
2015	2015	1971	Satkhira	2015-2016-Satkhira	BR2	Long	5.91	BR2
2015	2015	1971	Sonagazi	2015-2016-Sonagazi	BR2	Long	3.896666667	BR2
2015	2015	1971	Kustia	2015-2016-Kustia	BR2	Long	6.496666667	BR2
2015	2015	1971	Rajshahi	2015-2016-Rajshahi	BR2	Long	6.376666667	BR2
2001	2001	1973	Barisal	2001-2002-Barisal	BR3	Long	7.956666667	BR3
2001	2001	1973	Bhanga	2001-2002-Bhanga	BR3	Long	5.833333333	BR3
2001	2001	1973	Comilla	2001-2002-Comilla	BR3	Long	6.18	BR3
2001	2001	1973	Habiganj	2001-2002-Habiganj	BR3	Long	5.656666667	BR3
2001	2001	1973	Rajshahi	2001-2002-Rajshahi	BR3	Long	5.3	BR3
2001	2001	1973	Rangpur	2001-2002-Rangpur	BR3	Long	6.733333333	BR3
2001	2001	1973	Satkhira	2001-2002-Satkhira	BR3	Long	5.56	BR3
2002	2002	1973	Barisal	2002-2003-Barisal	BR3	Long	4.996666667	BR3
2002	2002	1973	Bhanga	2002-2003-Bhanga	BR3	Long	6.286666667	BR3
2002	2002	1973	Comilla	2002-2003-Comilla	BR3	Long	5.766666667	BR3
2002	2002	1973	Gazipur	2002-2003-Gazipur	BR3	Long	4.956666667	BR3
2002	2002	1973	Habiganj	2002-2003-Habiganj	BR3	Long	5.88	BR3
2002	2002	1973	Rajshahi	2002-2003-Rajshahi	BR3	Long	4.216666667	BR3
2002	2002	1973	Rangpur	2002-2003-Rangpur	BR3	Long	3.416666667	BR3
2002	2002	1973	Satkhira	2002-2003-Satkhira	BR3	Long	4.616666667	BR3
2003	2003	1973	Barisal	2003-2004-Barisal	BR3	Long	3.693333333	BR3
2003	2003	1973	Bhanga	2003-2004-Bhanga	BR3	Long	5.763333333	BR3
2003	2003	1973	Comilla	2003-2004-Comilla	BR3	Long	4.743333333	BR3
2003	2003	1973	Gazipur	2003-2004-Gazipur	BR3	Long	3.54	BR3
2003	2003	1973	Habiganj	2003-2004-Habiganj	BR3	Long	5.606666667	BR3
2003	2003	1973	Rajshahi	2003-2004-Rajshahi	BR3	Long	2.3	BR3
2003	2003	1973	Rangpur	2003-2004-Rangpur	BR3	Long	3.91	BR3
2003	2003	1973	Satkhira	2003-2004-Satkhira	BR3	Long	6.746666667	BR3
2004	2004	1973	Barisal	2004-2005-Barisal	BR3	Long	6.04	BR3
2004	2004	1973	Bhanga	2004-2005-Bhanga	BR3	Long	7.113333333	BR3
2004	2004	1973	Comilla	2004-2005-Comilla	BR3	Long	6.996666667	BR3
2004	2004	1973	Gazipur	2004-2005-Gazipur	BR3	Long	4.78	BR3
2004	2004	1973	Habiganj	2004-2005-Habiganj	BR3	Long	5.166666667	BR3
2004	2004	1973	Rajshahi	2004-2005-Rajshahi	BR3	Long	2.933333333	BR3
2004	2004	1973	Rangpur	2004-2005-Rangpur	BR3	Long	4.803333333	BR3
2004	2004	1973	Satkhira	2004-2005-Satkhira	BR3	Long	6.29	BR3
2004	2004	1973	Kustia	2004-2005-Kustia	BR3	Long	5.926666667	BR3
2005	2005	1973	Barisal	2005-2006-Barisal	BR3	Long	7.003333333	BR3
2005	2005	1973	Bhanga	2005-2006-Bhanga	BR3	Long	6.023333333	BR3
2005	2005	1973	Comilla	2005-2006-Comilla	BR3	Long	6.003333333	BR3
2005	2005	1973	Gazipur	2005-2006-Gazipur	BR3	Long	6.38	BR3
2005	2005	1973	Habiganj	2005-2006-Habiganj	BR3	Long	7	BR3
2005	2005	1973	Rajshahi	2005-2006-Rajshahi	BR3	Long	6.513333333	BR3
2005	2005	1973	Rangpur	2005-2006-Rangpur	BR3	Long	4.3	BR3
2005	2005	1973	Satkhira	2005-2006-Satkhira	BR3	Long	6.313333333	BR3
2005	2005	1973	Kustia	2005-2006-Kustia	BR3	Long	6.226666667	BR3
2006	2006	1973	Barisal	2006-2007-Barisal	BR3	Long	5.216666667	BR3
2006	2006	1973	Bhanga	2006-2007-Bhanga	BR3	Long	6.786666667	BR3
2006	2006	1973	Comilla	2006-2007-Comilla	BR3	Long	6.36	BR3
2006	2006	1973	Gazipur	2006-2007-Gazipur	BR3	Long	5.056666667	BR3
2006	2006	1973	Habiganj	2006-2007-Habiganj	BR3	Long	6.72	BR3
2006	2006	1973	Rajshahi	2006-2007-Rajshahi	BR3	Long	4.666666667	BR3
2006	2006	1973	Kustia	2006-2007-Kustia	BR3	Long	6.106666667	BR3
2006	2006	1973	Rangpur	2006-2007-Rangpur	BR3	Long	4.88	BR3
2006	2006	1973	Satkhira	2006-2007-Satkhira	BR3	Long	6.103333333	BR3
2007	2007	1973	Barisal	2007-2008-Barisal	BR3	Long	6.236666667	BR3
2007	2007	1973	Bhanga	2007-2008-Bhanga	BR3	Long	5.996666667	BR3
2007	2007	1973	Comilla	2007-2008-Comilla	BR3	Long	8.1	BR3
2007	2007	1973	Gazipur	2007-2008-Gazipur	BR3	Long	4.966666667	BR3
2007	2007	1973	Habiganj	2007-2008-Habiganj	BR3	Long	6.72	BR3
2007	2007	1973	Rangpur	2007-2008-Rangpur	BR3	Long	2.533333333	BR3
2007	2007	1973	Satkhira	2007-2008-Satkhira	BR3	Long	7.1	BR3
2007	2007	1973	Kustia	2007-2008-Kustia	BR3	Long	4.983333333	BR3
2007	2007	1973	Rajshahi	2007-2008-Rajshahi	BR3	Long	4.206666667	BR3
2008	2008	1973	Barisal	2008-2009-Barisal	BR3	Long	5.363333333	BR3
2008	2008	1973	Bhanga	2008-2009-Bhanga	BR3	Long	6.393333333	BR3
2008	2008	1973	Comilla	2008-2009-Comilla	BR3	Long	5.476666667	BR3
2008	2008	1973	Gazipur	2008-2009-Gazipur	BR3	Long	5.433333333	BR3
2008	2008	1973	Habiganj	2008-2009-Habiganj	BR3	Long	7.133333333	BR3
2008	2008	1973	Rajshahi	2008-2009-Rajshahi	BR3	Long	3.736666667	BR3
2008	2008	1973	Rangpur	2008-2009-Rangpur	BR3	Long	2.7	BR3
2008	2008	1973	Kustia	2008-2009-Kustia	BR3	Long	6.716666667	BR3
2008	2008	1973	Satkhira	2008-2009-Satkhira	BR3	Long	6.603333333	BR3
2009	2009	1973	Barisal	2009-2010-Barisal	BR3	Long	4.483333333	BR3
2009	2009	1973	Bhanga	2009-2010-Bhanga	BR3	Long	6.71	BR3
2009	2009	1973	Comilla	2009-2010-Comilla	BR3	Long	6.49	BR3
2009	2009	1973	Gazipur	2009-2010-Gazipur	BR3	Long	3.236666667	BR3
2009	2009	1973	Habiganj	2009-2010-Habiganj	BR3	Long	6.416666667	BR3
2009	2009	1973	Rajshahi	2009-2010-Rajshahi	BR3	Long	3.97	BR3
2009	2009	1973	Rangpur	2009-2010-Rangpur	BR3	Long	4.633333333	BR3
2009	2009	1973	Satkhira	2009-2010-Satkhira	BR3	Long	6.136666667	BR3
2009	2009	1973	Kustia	2009-2010-Kustia	BR3	Long	4.923333333	BR3
2010	2010	1973	Barisal	2010-2011-Barisal	BR3	Long	4.856666667	BR3
2010	2010	1973	Bhanga	2010-2011-Bhanga	BR3	Long	7.02	BR3
2010	2010	1973	Comilla	2010-2011-Comilla	BR3	Long	6.533333333	BR3
2010	2010	1973	Gazipur	2010-2011-Gazipur	BR3	Long	2.75	BR3
2010	2010	1973	Habiganj	2010-2011-Habiganj	BR3	Long	5.7	BR3
2010	2010	1973	Rangpur	2010-2011-Rangpur	BR3	Long	2.8	BR3
2010	2010	1973	Satkhira	2010-2011-Satkhira	BR3	Long	5.666666667	BR3
2010	2010	1973	Sonagazi	2010-2011-Sonagazi	BR3	Long	6.2	BR3
2010	2010	1973	Kustia	2010-2011-Kustia	BR3	Long	3.123333333	BR3
2010	2010	1973	Rajshahi	2010-2011-Rajshahi	BR3	Long	5.27	BR3
2011	2011	1973	Barisal	2011-2012-Barisal	BR3	Long	4.856666667	BR3
2011	2011	1973	Bhanga	2011-2012-Bhanga	BR3	Long	7.02	BR3
2011	2011	1973	Comilla	2011-2012-Comilla	BR3	Long	6.003333333	BR3
2011	2011	1973	Gazipur	2011-2012-Gazipur	BR3	Long	5.553333333	BR3
2011	2011	1973	Habiganj	2011-2012-Habiganj	BR3	Long	5.7	BR3
2011	2011	1973	Rangpur	2011-2012-Rangpur	BR3	Long	2.8	BR3
2011	2011	1973	Satkhira	2011-2012-Satkhira	BR3	Long	6.523333333	BR3
2011	2011	1973	Sonagazi	2011-2012-Sonagazi	BR3	Long	6.2	BR3
2011	2011	1973	Kustia	2011-2012-Kustia	BR3	Long	3.123333333	BR3
2011	2011	1973	Rajshahi	2011-2012-Rajshahi	BR3	Long	6.576666667	BR3
2012	2012	1973	Barisal	2012-2013-Barisal	BR3	Long	4.243333333	BR3
2012	2012	1973	Bhanga	2012-2013-Bhanga	BR3	Long	7.87	BR3
2012	2012	1973	Comilla	2012-2013-Comilla	BR3	Long	6	BR3
2012	2012	1973	Gazipur	2012-2013-Gazipur	BR3	Long	5.353333333	BR3
2012	2012	1973	Habiganj	2012-2013-Habiganj	BR3	Long	5.533333333	BR3
2012	2012	1973	Rangpur	2012-2013-Rangpur	BR3	Long	3.816666667	BR3
2012	2012	1973	Satkhira	2012-2013-Satkhira	BR3	Long	6.466666667	BR3
2012	2012	1973	Sonagazi	2012-2013-Sonagazi	BR3	Long	5.536666667	BR3
2012	2012	1973	Kustia	2012-2013-Kustia	BR3	Long	5.43	BR3
2012	2012	1973	Rajshahi	2012-2013-Rajshahi	BR3	Long	5.346666667	BR3
2013	2013	1973	Barisal	2013-2014-Barisal	BR3	Long	4.576666667	BR3
2013	2013	1973	Bhanga	2013-2014-Bhanga	BR3	Long	7	BR3
2013	2013	1973	Comilla	2013-2014-Comilla	BR3	Long	5.223333333	BR3
2013	2013	1973	Gazipur	2013-2014-Gazipur	BR3	Long	7	BR3
2013	2013	1973	Habiganj	2013-2014-Habiganj	BR3	Long	6.436666667	BR3
2013	2013	1973	Rangpur	2013-2014-Rangpur	BR3	Long	5.666666667	BR3
2013	2013	1973	Satkhira	2013-2014-Satkhira	BR3	Long	6.58	BR3
2013	2013	1973	Sonagazi	2013-2014-Sonagazi	BR3	Long	6.413333333	BR3
2013	2013	1973	Kustia	2013-2014-Kustia	BR3	Long	6.34	BR3
2013	2013	1973	Rajshahi	2013-2014-Rajshahi	BR3	Long	2.88	BR3
2014	2014	1973	Barisal	2014-2015-Barisal	BR3	Long	4.293333333	BR3
2014	2014	1973	Bhanga	2014-2015-Bhanga	BR3	Long	6.356666667	BR3
2014	2014	1973	Comilla	2014-2015-Comilla	BR3	Long	5.51	BR3
2014	2014	1973	Gazipur	2014-2015-Gazipur	BR3	Long	7.4	BR3
2014	2014	1973	Habiganj	2014-2015-Habiganj	BR3	Long	5.503333333	BR3
2014	2014	1973	Rangpur	2014-2015-Rangpur	BR3	Long	3.3	BR3
2014	2014	1973	Satkhira	2014-2015-Satkhira	BR3	Long	5.77	BR3
2014	2014	1973	Sonagazi	2014-2015-Sonagazi	BR3	Long	5.28	BR3
2014	2014	1973	Kustia	2014-2015-Kustia	BR3	Long	7.246666667	BR3
2014	2014	1973	Rajshahi	2014-2015-Rajshahi	BR3	Long	5.506666667	BR3
2015	2015	1973	Barisal	2015-2016-Barisal	BR3	Long	4.81	BR3
2015	2015	1973	Bhanga	2015-2016-Bhanga	BR3	Long	8.11	BR3
2015	2015	1973	Comilla	2015-2016-Comilla	BR3	Long	6.62	BR3
2015	2015	1973	Gazipur	2015-2016-Gazipur	BR3	Long	7.093333333	BR3
2015	2015	1973	Habiganj	2015-2016-Habiganj	BR3	Long	5.9	BR3
2015	2015	1973	Rangpur	2015-2016-Rangpur	BR3	Long	4.966666667	BR3
2015	2015	1973	Satkhira	2015-2016-Satkhira	BR3	Long	5.27	BR3
2015	2015	1973	Sonagazi	2015-2016-Sonagazi	BR3	Long	4.893333333	BR3
2015	2015	1973	Kustia	2015-2016-Kustia	BR3	Long	7.06	BR3
2015	2015	1973	Rajshahi	2015-2016-Rajshahi	BR3	Long	6.496666667	BR3
2001	2001	1977	Barisal	2001-2002-Barisal	BR6	Short	5.82	BR6
2001	2001	1977	Bhanga	2001-2002-Bhanga	BR6	Short	6.3	BR6
2001	2001	1977	Comilla	2001-2002-Comilla	BR6	Short	4.553333333	BR6
2001	2001	1977	Habiganj	2001-2002-Habiganj	BR6	Short	4.916666667	BR6
2001	2001	1977	Rajshahi	2001-2002-Rajshahi	BR6	Short	6.266666667	BR6
2001	2001	1977	Rangpur	2001-2002-Rangpur	BR6	Short	5.313333333	BR6
2001	2001	1977	Satkhira	2001-2002-Satkhira	BR6	Short	5.63	BR6
2002	2002	1977	Barisal	2002-2003-Barisal	BR6	Short	2.986666667	BR6
2002	2002	1977	Bhanga	2002-2003-Bhanga	BR6	Short	5.67	BR6
2002	2002	1977	Comilla	2002-2003-Comilla	BR6	Short	4.18	BR6
2002	2002	1977	Gazipur	2002-2003-Gazipur	BR6	Short	4.393333333	BR6
2002	2002	1977	Habiganj	2002-2003-Habiganj	BR6	Short	3.693333333	BR6
2002	2002	1977	Rajshahi	2002-2003-Rajshahi	BR6	Short	3.2	BR6
2002	2002	1977	Rangpur	2002-2003-Rangpur	BR6	Short	3.413333333	BR6
2002	2002	1977	Satkhira	2002-2003-Satkhira	BR6	Short	4.766666667	BR6
2003	2003	1977	Barisal	2003-2004-Barisal	BR6	Short	1.863333333	BR6
2003	2003	1977	Bhanga	2003-2004-Bhanga	BR6	Short	4.7	BR6
2003	2003	1977	Comilla	2003-2004-Comilla	BR6	Short	3.536666667	BR6
2003	2003	1977	Gazipur	2003-2004-Gazipur	BR6	Short	2.493333333	BR6
2003	2003	1977	Habiganj	2003-2004-Habiganj	BR6	Short	4.093333333	BR6
2003	2003	1977	Rajshahi	2003-2004-Rajshahi	BR6	Short	2.933333333	BR6
2003	2003	1977	Rangpur	2003-2004-Rangpur	BR6	Short	4.54	BR6
2003	2003	1977	Satkhira	2003-2004-Satkhira	BR6	Short	3.95	BR6
2004	2004	1977	Barisal	2004-2005-Barisal	BR6	Short	4.816666667	BR6
2004	2004	1977	Bhanga	2004-2005-Bhanga	BR6	Short	5.593333333	BR6
2004	2004	1977	Comilla	2004-2005-Comilla	BR6	Short	6.243333333	BR6
2004	2004	1977	Gazipur	2004-2005-Gazipur	BR6	Short	4.206666667	BR6
2004	2004	1977	Habiganj	2004-2005-Habiganj	BR6	Short	4.37	BR6
2004	2004	1977	Rajshahi	2004-2005-Rajshahi	BR6	Short	3.066666667	BR6
2004	2004	1977	Rangpur	2004-2005-Rangpur	BR6	Short	3.76	BR6
2004	2004	1977	Satkhira	2004-2005-Satkhira	BR6	Short	5.503333333	BR6
2004	2004	1977	Kustia	2004-2005-Kustia	BR6	Short	5.47	BR6
2005	2005	1977	Barisal	2005-2006-Barisal	BR6	Short	5.87	BR6
2005	2005	1977	Bhanga	2005-2006-Bhanga	BR6	Short	5.823333333	BR6
2005	2005	1977	Comilla	2005-2006-Comilla	BR6	Short	5.443333333	BR6
2005	2005	1977	Gazipur	2005-2006-Gazipur	BR6	Short	5.806666667	BR6
2005	2005	1977	Habiganj	2005-2006-Habiganj	BR6	Short	6.366666667	BR6
2005	2005	1977	Rajshahi	2005-2006-Rajshahi	BR6	Short	4.69	BR6
2005	2005	1977	Rangpur	2005-2006-Rangpur	BR6	Short	3.6	BR6
2005	2005	1977	Satkhira	2005-2006-Satkhira	BR6	Short	5.89	BR6
2005	2005	1977	Kustia	2005-2006-Kustia	BR6	Short	6.46	BR6
2006	2006	1977	Barisal	2006-2007-Barisal	BR6	Short	4.873333333	BR6
2006	2006	1977	Bhanga	2006-2007-Bhanga	BR6	Short	6.706666667	BR6
2006	2006	1977	Comilla	2006-2007-Comilla	BR6	Short	5.56	BR6
2006	2006	1977	Gazipur	2006-2007-Gazipur	BR6	Short	4.97	BR6
2006	2006	1977	Habiganj	2006-2007-Habiganj	BR6	Short	5.113333333	BR6
2006	2006	1977	Rajshahi	2006-2007-Rajshahi	BR6	Short	4.233333333	BR6
2006	2006	1977	Kustia	2006-2007-Kustia	BR6	Short	7.383333333	BR6
2006	2006	1977	Rangpur	2006-2007-Rangpur	BR6	Short	4.573333333	BR6
2006	2006	1977	Satkhira	2006-2007-Satkhira	BR6	Short	5.94	BR6
2007	2007	1977	Barisal	2007-2008-Barisal	BR6	Short	5.686666667	BR6
2007	2007	1977	Bhanga	2007-2008-Bhanga	BR6	Short	5.6	BR6
2007	2007	1977	Comilla	2007-2008-Comilla	BR6	Short	7.203333333	BR6
2007	2007	1977	Gazipur	2007-2008-Gazipur	BR6	Short	4.6	BR6
2007	2007	1977	Habiganj	2007-2008-Habiganj	BR6	Short	5.113333333	BR6
2007	2007	1977	Rangpur	2007-2008-Rangpur	BR6	Short	1.916666667	BR6
2007	2007	1977	Satkhira	2007-2008-Satkhira	BR6	Short	7.466666667	BR6
2007	2007	1977	Kustia	2007-2008-Kustia	BR6	Short	5.956666667	BR6
2007	2007	1977	Rajshahi	2007-2008-Rajshahi	BR6	Short	3.973333333	BR6
2008	2008	1977	Barisal	2008-2009-Barisal	BR6	Short	5.466666667	BR6
2008	2008	1977	Bhanga	2008-2009-Bhanga	BR6	Short	6.156666667	BR6
2008	2008	1977	Comilla	2008-2009-Comilla	BR6	Short	5.613333333	BR6
2008	2008	1977	Gazipur	2008-2009-Gazipur	BR6	Short	5.616666667	BR6
2008	2008	1977	Habiganj	2008-2009-Habiganj	BR6	Short	5.666666667	BR6
2008	2008	1977	Rajshahi	2008-2009-Rajshahi	BR6	Short	3.706666667	BR6
2008	2008	1977	Rangpur	2008-2009-Rangpur	BR6	Short	2.233333333	BR6
2008	2008	1977	Kustia	2008-2009-Kustia	BR6	Short	6.713333333	BR6
2008	2008	1977	Satkhira	2008-2009-Satkhira	BR6	Short	6.706666667	BR6
2009	2009	1977	Barisal	2009-2010-Barisal	BR6	Short	5.25	BR6
2009	2009	1977	Bhanga	2009-2010-Bhanga	BR6	Short	6.18	BR6
2009	2009	1977	Comilla	2009-2010-Comilla	BR6	Short	5.51	BR6
2009	2009	1977	Gazipur	2009-2010-Gazipur	BR6	Short	3.426666667	BR6
2009	2009	1977	Habiganj	2009-2010-Habiganj	BR6	Short	5.533333333	BR6
2009	2009	1977	Rajshahi	2009-2010-Rajshahi	BR6	Short	3.84	BR6
2009	2009	1977	Rangpur	2009-2010-Rangpur	BR6	Short	2.31	BR6
2009	2009	1977	Satkhira	2009-2010-Satkhira	BR6	Short	6.353333333	BR6
2009	2009	1977	Kustia	2009-2010-Kustia	BR6	Short	6.266666667	BR6
2010	2010	1977	Barisal	2010-2011-Barisal	BR6	Short	5.106666667	BR6
2010	2010	1977	Bhanga	2010-2011-Bhanga	BR6	Short	6.206666667	BR6
2010	2010	1977	Comilla	2010-2011-Comilla	BR6	Short	5.54	BR6
2010	2010	1977	Gazipur	2010-2011-Gazipur	BR6	Short	2.6	BR6
2010	2010	1977	Habiganj	2010-2011-Habiganj	BR6	Short	5.4	BR6
2010	2010	1977	Rangpur	2010-2011-Rangpur	BR6	Short	2.383333333	BR6
2010	2010	1977	Satkhira	2010-2011-Satkhira	BR6	Short	6	BR6
2010	2010	1977	Sonagazi	2010-2011-Sonagazi	BR6	Short	4.6	BR6
2010	2010	1977	Kustia	2010-2011-Kustia	BR6	Short	5.816666667	BR6
2010	2010	1977	Rajshahi	2010-2011-Rajshahi	BR6	Short	4.516666667	BR6
2011	2011	1977	Barisal	2011-2012-Barisal	BR6	Short	5.106666667	BR6
2011	2011	1977	Bhanga	2011-2012-Bhanga	BR6	Short	6.206666667	BR6
2011	2011	1977	Comilla	2011-2012-Comilla	BR6	Short	4.303333333	BR6
2011	2011	1977	Gazipur	2011-2012-Gazipur	BR6	Short	5.41	BR6
2011	2011	1977	Habiganj	2011-2012-Habiganj	BR6	Short	5.4	BR6
2011	2011	1977	Rangpur	2011-2012-Rangpur	BR6	Short	2.383333333	BR6
2011	2011	1977	Satkhira	2011-2012-Satkhira	BR6	Short	6.12	BR6
2011	2011	1977	Sonagazi	2011-2012-Sonagazi	BR6	Short	4.6	BR6
2011	2011	1977	Kustia	2011-2012-Kustia	BR6	Short	5.816666667	BR6
2011	2011	1977	Rajshahi	2011-2012-Rajshahi	BR6	Short	5.193333333	BR6
2012	2012	1977	Barisal	2012-2013-Barisal	BR6	Short	5.58	BR6
2012	2012	1977	Bhanga	2012-2013-Bhanga	BR6	Short	7.923333333	BR6
2012	2012	1977	Comilla	2012-2013-Comilla	BR6	Short	4.396666667	BR6
2012	2012	1977	Gazipur	2012-2013-Gazipur	BR6	Short	7.68	BR6
2012	2012	1977	Habiganj	2012-2013-Habiganj	BR6	Short	4.766666667	BR6
2012	2012	1977	Rangpur	2012-2013-Rangpur	BR6	Short	4.183333333	BR6
2012	2012	1977	Satkhira	2012-2013-Satkhira	BR6	Short	7.166666667	BR6
2012	2012	1977	Sonagazi	2012-2013-Sonagazi	BR6	Short	5.476666667	BR6
2012	2012	1977	Kustia	2012-2013-Kustia	BR6	Short	5.27	BR6
2012	2012	1977	Rajshahi	2012-2013-Rajshahi	BR6	Short	4.033333333	BR6
2013	2013	1977	Barisal	2013-2014-Barisal	BR6	Short	4.726666667	BR6
2013	2013	1977	Bhanga	2013-2014-Bhanga	BR6	Short	4.733333333	BR6
2013	2013	1977	Comilla	2013-2014-Comilla	BR6	Short	4.33	BR6
2013	2013	1977	Gazipur	2013-2014-Gazipur	BR6	Short	5.9	BR6
2013	2013	1977	Habiganj	2013-2014-Habiganj	BR6	Short	4.85	BR6
2013	2013	1977	Rangpur	2013-2014-Rangpur	BR6	Short	6.366666667	BR6
2013	2013	1977	Satkhira	2013-2014-Satkhira	BR6	Short	5.07	BR6
2013	2013	1977	Sonagazi	2013-2014-Sonagazi	BR6	Short	5.71	BR6
2013	2013	1977	Kustia	2013-2014-Kustia	BR6	Short	5.86	BR6
2013	2013	1977	Rajshahi	2013-2014-Rajshahi	BR6	Short	2.716666667	BR6
2014	2014	1977	Barisal	2014-2015-Barisal	BR6	Short	5.263333333	BR6
2014	2014	1977	Bhanga	2014-2015-Bhanga	BR6	Short	7.813333333	BR6
2014	2014	1977	Comilla	2014-2015-Comilla	BR6	Short	5.93	BR6
2014	2014	1977	Gazipur	2014-2015-Gazipur	BR6	Short	6.533333333	BR6
2014	2014	1977	Habiganj	2014-2015-Habiganj	BR6	Short	5.7	BR6
2014	2014	1977	Rangpur	2014-2015-Rangpur	BR6	Short	2.683333333	BR6
2014	2014	1977	Satkhira	2014-2015-Satkhira	BR6	Short	6.273333333	BR6
2014	2014	1977	Sonagazi	2014-2015-Sonagazi	BR6	Short	5.423333333	BR6
2014	2014	1977	Kustia	2014-2015-Kustia	BR6	Short	6.45	BR6
2014	2014	1977	Rajshahi	2014-2015-Rajshahi	BR6	Short	4.28	BR6
2015	2015	1977	Barisal	2015-2016-Barisal	BR6	Short	4.606666667	BR6
2015	2015	1977	Bhanga	2015-2016-Bhanga	BR6	Short	6	BR6
2015	2015	1977	Comilla	2015-2016-Comilla	BR6	Short	4.683333333	BR6
2015	2015	1977	Gazipur	2015-2016-Gazipur	BR6	Short	6.643333333	BR6
2015	2015	1977	Habiganj	2015-2016-Habiganj	BR6	Short	5.566666667	BR6
2015	2015	1977	Rangpur	2015-2016-Rangpur	BR6	Short	5.106666667	BR6
2015	2015	1977	Satkhira	2015-2016-Satkhira	BR6	Short	6.67	BR6
2015	2015	1977	Sonagazi	2015-2016-Sonagazi	BR6	Short	5.583333333	BR6
2015	2015	1977	Kustia	2015-2016-Kustia	BR6	Short	5.99	BR6
2015	2015	1977	Rajshahi	2015-2016-Rajshahi	BR6	Short	5.456666667	BR6
2001	2001	1977	Barisal	2001-2002-Barisal	BR7	Long	5.403333333	BR7
2001	2001	1977	Bhanga	2001-2002-Bhanga	BR7	Long	7.433333333	BR7
2001	2001	1977	Comilla	2001-2002-Comilla	BR7	Long	5.376666667	BR7
2001	2001	1977	Habiganj	2001-2002-Habiganj	BR7	Long	5.243333333	BR7
2001	2001	1977	Rajshahi	2001-2002-Rajshahi	BR7	Long	4.3	BR7
2001	2001	1977	Rangpur	2001-2002-Rangpur	BR7	Long	6.813333333	BR7
2001	2001	1977	Satkhira	2001-2002-Satkhira	BR7	Long	4.213333333	BR7
