"Y"	"t.k"	"r.i"	"L"	"Env"	"G"	"Rep"	"Group"	"Yield"
"2004"	2004	1985	"Habiganj"	"2004-2005-Habiganj"	"BR18"	"2"	"Stress"	5.55
"2004"	2004	1985	"Rajshahi"	"2004-2005-Rajshahi"	"BR18"	"2"	"Stress"	4.84
"2004"	2004	1985	"Rangpur"	"2004-2005-Rangpur"	"BR18"	"2"	"Stress"	4.85
"2004"	2004	1985	"Satkhira"	"2004-2005-Satkhira"	"BR18"	"2"	"Stress"	4.58
"2004"	2004	1985	"Kustia"	"2004-2005-Kustia"	"BR18"	"2"	"Stress"	4.81
"2005"	2005	1985	"Barisal"	"2005-2006-Barisal"	"BR18"	"2"	"Stress"	4.61
"2005"	2005	1985	"Bhanga"	"2005-2006-Bhanga"	"BR18"	"2"	"Stress"	5.9
"2005"	2005	1985	"Comilla"	"2005-2006-Comilla"	"BR18"	"2"	"Stress"	5.26
"2005"	2005	1985	"Gazipur"	"2005-2006-Gazipur"	"BR18"	"2"	"Stress"	4.81
"2005"	2005	1985	"Habiganj"	"2005-2006-Habiganj"	"BR18"	"2"	"Stress"	7.7
"2005"	2005	1985	"Rajshahi"	"2005-2006-Rajshahi"	"BR18"	"2"	"Stress"	5.07
"2005"	2005	1985	"Rangpur"	"2005-2006-Rangpur"	"BR18"	"2"	"Stress"	4.63
"2005"	2005	1985	"Satkhira"	"2005-2006-Satkhira"	"BR18"	"2"	"Stress"	5.51
"2005"	2005	1985	"Kustia"	"2005-2006-Kustia"	"BR18"	"2"	"Stress"	6.09
"2006"	2006	1985	"Barisal"	"2006-2007-Barisal"	"BR18"	"2"	"Stress"	4.43
"2006"	2006	1985	"Bhanga"	"2006-2007-Bhanga"	"BR18"	"2"	"Stress"	6.69
"2006"	2006	1985	"Comilla"	"2006-2007-Comilla"	"BR18"	"2"	"Stress"	6.16
"2006"	2006	1985	"Gazipur"	"2006-2007-Gazipur"	"BR18"	"2"	"Stress"	4.12
"2006"	2006	1985	"Habiganj"	"2006-2007-Habiganj"	"BR18"	"2"	"Stress"	5.36
"2006"	2006	1985	"Rajshahi"	"2006-2007-Rajshahi"	"BR18"	"2"	"Stress"	3.9
"2006"	2006	1985	"Kustia"	"2006-2007-Kustia"	"BR18"	"2"	"Stress"	6.31
"2006"	2006	1985	"Rangpur"	"2006-2007-Rangpur"	"BR18"	"2"	"Stress"	6.13
"2006"	2006	1985	"Satkhira"	"2006-2007-Satkhira"	"BR18"	"2"	"Stress"	6.71
"2007"	2007	1985	"Barisal"	"2007-2008-Barisal"	"BR18"	"2"	"Stress"	5.01
"2007"	2007	1985	"Bhanga"	"2007-2008-Bhanga"	"BR18"	"2"	"Stress"	5.62
"2007"	2007	1985	"Comilla"	"2007-2008-Comilla"	"BR18"	"2"	"Stress"	6.82
"2007"	2007	1985	"Gazipur"	"2007-2008-Gazipur"	"BR18"	"2"	"Stress"	3.55
"2007"	2007	1985	"Habiganj"	"2007-2008-Habiganj"	"BR18"	"2"	"Stress"	5.36
"2007"	2007	1985	"Rangpur"	"2007-2008-Rangpur"	"BR18"	"2"	"Stress"	2.8
"2007"	2007	1985	"Satkhira"	"2007-2008-Satkhira"	"BR18"	"2"	"Stress"	6
"2007"	2007	1985	"Kustia"	"2007-2008-Kustia"	"BR18"	"2"	"Stress"	5.39
"2007"	2007	1985	"Rajshahi"	"2007-2008-Rajshahi"	"BR18"	"2"	"Stress"	3.74
"2008"	2008	1985	"Barisal"	"2008-2009-Barisal"	"BR18"	"2"	"Stress"	4.2
"2008"	2008	1985	"Bhanga"	"2008-2009-Bhanga"	"BR18"	"2"	"Stress"	6.16
"2008"	2008	1985	"Comilla"	"2008-2009-Comilla"	"BR18"	"2"	"Stress"	5.42
"2008"	2008	1985	"Gazipur"	"2008-2009-Gazipur"	"BR18"	"2"	"Stress"	4.55
"2008"	2008	1985	"Habiganj"	"2008-2009-Habiganj"	"BR18"	"2"	"Stress"	7
"2008"	2008	1985	"Rajshahi"	"2008-2009-Rajshahi"	"BR18"	"2"	"Stress"	3.57
"2008"	2008	1985	"Rangpur"	"2008-2009-Rangpur"	"BR18"	"2"	"Stress"	2.5
"2008"	2008	1985	"Kustia"	"2008-2009-Kustia"	"BR18"	"2"	"Stress"	6.8
"2008"	2008	1985	"Satkhira"	"2008-2009-Satkhira"	"BR18"	"2"	"Stress"	6.36
"2009"	2009	1985	"Barisal"	"2009-2010-Barisal"	"BR18"	"2"	"Stress"	3.4
"2009"	2009	1985	"Bhanga"	"2009-2010-Bhanga"	"BR18"	"2"	"Stress"	5.76
"2009"	2009	1985	"Comilla"	"2009-2010-Comilla"	"BR18"	"2"	"Stress"	5.86
"2009"	2009	1985	"Gazipur"	"2009-2010-Gazipur"	"BR18"	"2"	"Stress"	2.35
"2009"	2009	1985	"Habiganj"	"2009-2010-Habiganj"	"BR18"	"2"	"Stress"	6.2
"2009"	2009	1985	"Rajshahi"	"2009-2010-Rajshahi"	"BR18"	"2"	"Stress"	3.65
"2009"	2009	1985	"Rangpur"	"2009-2010-Rangpur"	"BR18"	"2"	"Stress"	4.6
"2009"	2009	1985	"Satkhira"	"2009-2010-Satkhira"	"BR18"	"2"	"Stress"	5.18
"2009"	2009	1985	"Kustia"	"2009-2010-Kustia"	"BR18"	"2"	"Stress"	5.39
"2010"	2010	1985	"Barisal"	"2010-2011-Barisal"	"BR18"	"2"	"Stress"	3.01
"2010"	2010	1985	"Bhanga"	"2010-2011-Bhanga"	"BR18"	"2"	"Stress"	5.36
"2010"	2010	1985	"Comilla"	"2010-2011-Comilla"	"BR18"	"2"	"Stress"	5.67
"2010"	2010	1985	"Gazipur"	"2010-2011-Gazipur"	"BR18"	"2"	"Stress"	1.83
"2010"	2010	1985	"Habiganj"	"2010-2011-Habiganj"	"BR18"	"2"	"Stress"	5.4
"2010"	2010	1985	"Rangpur"	"2010-2011-Rangpur"	"BR18"	"2"	"Stress"	2.6
"2010"	2010	1985	"Satkhira"	"2010-2011-Satkhira"	"BR18"	"2"	"Stress"	4
"2010"	2010	1985	"Sonagazi"	"2010-2011-Sonagazi"	"BR18"	"2"	"Stress"	6.3
"2010"	2010	1985	"Kustia"	"2010-2011-Kustia"	"BR18"	"2"	"Stress"	3.97
"2010"	2010	1985	"Rajshahi"	"2010-2011-Rajshahi"	"BR18"	"2"	"Stress"	4.98
"2011"	2011	1985	"Barisal"	"2011-2012-Barisal"	"BR18"	"2"	"Stress"	3.01
"2011"	2011	1985	"Bhanga"	"2011-2012-Bhanga"	"BR18"	"2"	"Stress"	5.36
"2011"	2011	1985	"Comilla"	"2011-2012-Comilla"	"BR18"	"2"	"Stress"	5.37
"2011"	2011	1985	"Gazipur"	"2011-2012-Gazipur"	"BR18"	"2"	"Stress"	4.6
"2011"	2011	1985	"Habiganj"	"2011-2012-Habiganj"	"BR18"	"2"	"Stress"	5.4
"2011"	2011	1985	"Rangpur"	"2011-2012-Rangpur"	"BR18"	"2"	"Stress"	2.6
"2011"	2011	1985	"Satkhira"	"2011-2012-Satkhira"	"BR18"	"2"	"Stress"	6.1
"2011"	2011	1985	"Sonagazi"	"2011-2012-Sonagazi"	"BR18"	"2"	"Stress"	6.3
"2011"	2011	1985	"Kustia"	"2011-2012-Kustia"	"BR18"	"2"	"Stress"	3.97
"2011"	2011	1985	"Rajshahi"	"2011-2012-Rajshahi"	"BR18"	"2"	"Stress"	6.31
"2012"	2012	1985	"Barisal"	"2012-2013-Barisal"	"BR18"	"2"	"Stress"	3.42
"2012"	2012	1985	"Bhanga"	"2012-2013-Bhanga"	"BR18"	"2"	"Stress"	6.47
"2012"	2012	1985	"Comilla"	"2012-2013-Comilla"	"BR18"	"2"	"Stress"	5.76
"2012"	2012	1985	"Gazipur"	"2012-2013-Gazipur"	"BR18"	"2"	"Stress"	3.08
"2012"	2012	1985	"Habiganj"	"2012-2013-Habiganj"	"BR18"	"2"	"Stress"	5.41
"2012"	2012	1985	"Rangpur"	"2012-2013-Rangpur"	"BR18"	"2"	"Stress"	7
"2012"	2012	1985	"Satkhira"	"2012-2013-Satkhira"	"BR18"	"2"	"Stress"	6.3
"2012"	2012	1985	"Sonagazi"	"2012-2013-Sonagazi"	"BR18"	"2"	"Stress"	2.24
"2012"	2012	1985	"Kustia"	"2012-2013-Kustia"	"BR18"	"2"	"Stress"	5.33
"2012"	2012	1985	"Rajshahi"	"2012-2013-Rajshahi"	"BR18"	"2"	"Stress"	5.31
"2013"	2013	1985	"Barisal"	"2013-2014-Barisal"	"BR18"	"2"	"Stress"	4.31
"2013"	2013	1985	"Bhanga"	"2013-2014-Bhanga"	"BR18"	"2"	"Stress"	6.8
"2013"	2013	1985	"Comilla"	"2013-2014-Comilla"	"BR18"	"2"	"Stress"	6.07
"2013"	2013	1985	"Gazipur"	"2013-2014-Gazipur"	"BR18"	"2"	"Stress"	5
"2013"	2013	1985	"Habiganj"	"2013-2014-Habiganj"	"BR18"	"2"	"Stress"	5.41
"2013"	2013	1985	"Rangpur"	"2013-2014-Rangpur"	"BR18"	"2"	"Stress"	6
"2013"	2013	1985	"Satkhira"	"2013-2014-Satkhira"	"BR18"	"2"	"Stress"	5.9
"2013"	2013	1985	"Sonagazi"	"2013-2014-Sonagazi"	"BR18"	"2"	"Stress"	5.41
"2013"	2013	1985	"Kustia"	"2013-2014-Kustia"	"BR18"	"2"	"Stress"	6.06
"2013"	2013	1985	"Rajshahi"	"2013-2014-Rajshahi"	"BR18"	"2"	"Stress"	1.64
"2014"	2014	1985	"Barisal"	"2014-2015-Barisal"	"BR18"	"2"	"Stress"	4.75
"2014"	2014	1985	"Bhanga"	"2014-2015-Bhanga"	"BR18"	"2"	"Stress"	8.11
"2014"	2014	1985	"Comilla"	"2014-2015-Comilla"	"BR18"	"2"	"Stress"	4.32
"2014"	2014	1985	"Gazipur"	"2014-2015-Gazipur"	"BR18"	"2"	"Stress"	6.2
"2014"	2014	1985	"Habiganj"	"2014-2015-Habiganj"	"BR18"	"2"	"Stress"	5.37
"2014"	2014	1985	"Rangpur"	"2014-2015-Rangpur"	"BR18"	"2"	"Stress"	4.7
"2014"	2014	1985	"Satkhira"	"2014-2015-Satkhira"	"BR18"	"2"	"Stress"	6.27
"2014"	2014	1985	"Sonagazi"	"2014-2015-Sonagazi"	"BR18"	"2"	"Stress"	4.89
"2014"	2014	1985	"Kustia"	"2014-2015-Kustia"	"BR18"	"2"	"Stress"	6.78
"2014"	2014	1985	"Rajshahi"	"2014-2015-Rajshahi"	"BR18"	"2"	"Stress"	4.9
"2015"	2015	1985	"Barisal"	"2015-2016-Barisal"	"BR18"	"2"	"Stress"	4.17
"2015"	2015	1985	"Bhanga"	"2015-2016-Bhanga"	"BR18"	"2"	"Stress"	6.88
"2015"	2015	1985	"Comilla"	"2015-2016-Comilla"	"BR18"	"2"	"Stress"	4.73
"2015"	2015	1985	"Gazipur"	"2015-2016-Gazipur"	"BR18"	"2"	"Stress"	5.64
"2015"	2015	1985	"Habiganj"	"2015-2016-Habiganj"	"BR18"	"2"	"Stress"	6.8
"2015"	2015	1985	"Rangpur"	"2015-2016-Rangpur"	"BR18"	"2"	"Stress"	5.35
"2015"	2015	1985	"Satkhira"	"2015-2016-Satkhira"	"BR18"	"2"	"Stress"	5.4
"2015"	2015	1985	"Sonagazi"	"2015-2016-Sonagazi"	"BR18"	"2"	"Stress"	3.34
"2015"	2015	1985	"Kustia"	"2015-2016-Kustia"	"BR18"	"2"	"Stress"	6.42
"2015"	2015	1985	"Rajshahi"	"2015-2016-Rajshahi"	"BR18"	"2"	"Stress"	4.31
"2001"	2001	1985	"Barisal"	"2001-2002-Barisal"	"BR18"	"3"	"Stress"	5.22
"2001"	2001	1985	"Bhanga"	"2001-2002-Bhanga"	"BR18"	"3"	"Stress"	6.4
"2001"	2001	1985	"Comilla"	"2001-2002-Comilla"	"BR18"	"3"	"Stress"	5.13
"2001"	2001	1985	"Habiganj"	"2001-2002-Habiganj"	"BR18"	"3"	"Stress"	5.09
"2001"	2001	1985	"Rajshahi"	"2001-2002-Rajshahi"	"BR18"	"3"	"Stress"	4.8
"2001"	2001	1985	"Rangpur"	"2001-2002-Rangpur"	"BR18"	"3"	"Stress"	6.58
"2001"	2001	1985	"Satkhira"	"2001-2002-Satkhira"	"BR18"	"3"	"Stress"	4.3
"2002"	2002	1985	"Barisal"	"2002-2003-Barisal"	"BR18"	"3"	"Stress"	4.3
"2002"	2002	1985	"Bhanga"	"2002-2003-Bhanga"	"BR18"	"3"	"Stress"	6.6
"2002"	2002	1985	"Comilla"	"2002-2003-Comilla"	"BR18"	"3"	"Stress"	3.83
"2002"	2002	1985	"Gazipur"	"2002-2003-Gazipur"	"BR18"	"3"	"Stress"	3.79
"2002"	2002	1985	"Habiganj"	"2002-2003-Habiganj"	"BR18"	"3"	"Stress"	6.14
"2002"	2002	1985	"Rajshahi"	"2002-2003-Rajshahi"	"BR18"	"3"	"Stress"	4.4
"2002"	2002	1985	"Rangpur"	"2002-2003-Rangpur"	"BR18"	"3"	"Stress"	2.52
"2002"	2002	1985	"Satkhira"	"2002-2003-Satkhira"	"BR18"	"3"	"Stress"	4.29
"2003"	2003	1985	"Barisal"	"2003-2004-Barisal"	"BR18"	"3"	"Stress"	3.98
"2003"	2003	1985	"Bhanga"	"2003-2004-Bhanga"	"BR18"	"3"	"Stress"	4.93
"2003"	2003	1985	"Comilla"	"2003-2004-Comilla"	"BR18"	"3"	"Stress"	4.09
"2003"	2003	1985	"Gazipur"	"2003-2004-Gazipur"	"BR18"	"3"	"Stress"	2.7
"2003"	2003	1985	"Habiganj"	"2003-2004-Habiganj"	"BR18"	"3"	"Stress"	5
"2003"	2003	1985	"Rajshahi"	"2003-2004-Rajshahi"	"BR18"	"3"	"Stress"	2.22
"2003"	2003	1985	"Rangpur"	"2003-2004-Rangpur"	"BR18"	"3"	"Stress"	4.12
"2003"	2003	1985	"Satkhira"	"2003-2004-Satkhira"	"BR18"	"3"	"Stress"	5.91
"2004"	2004	1985	"Barisal"	"2004-2005-Barisal"	"BR18"	"3"	"Stress"	4.38
"2004"	2004	1985	"Bhanga"	"2004-2005-Bhanga"	"BR18"	"3"	"Stress"	7.48
"2004"	2004	1985	"Comilla"	"2004-2005-Comilla"	"BR18"	"3"	"Stress"	5.13
"2004"	2004	1985	"Gazipur"	"2004-2005-Gazipur"	"BR18"	"3"	"Stress"	3.44
"2004"	2004	1985	"Habiganj"	"2004-2005-Habiganj"	"BR18"	"3"	"Stress"	5.02
"2004"	2004	1985	"Rajshahi"	"2004-2005-Rajshahi"	"BR18"	"3"	"Stress"	5.19
"2004"	2004	1985	"Rangpur"	"2004-2005-Rangpur"	"BR18"	"3"	"Stress"	4.85
"2004"	2004	1985	"Satkhira"	"2004-2005-Satkhira"	"BR18"	"3"	"Stress"	4.53
"2004"	2004	1985	"Kustia"	"2004-2005-Kustia"	"BR18"	"3"	"Stress"	4.91
"2005"	2005	1985	"Barisal"	"2005-2006-Barisal"	"BR18"	"3"	"Stress"	4.5
"2005"	2005	1985	"Bhanga"	"2005-2006-Bhanga"	"BR18"	"3"	"Stress"	5.37
"2005"	2005	1985	"Comilla"	"2005-2006-Comilla"	"BR18"	"3"	"Stress"	5.53
"2005"	2005	1985	"Gazipur"	"2005-2006-Gazipur"	"BR18"	"3"	"Stress"	4.81
"2005"	2005	1985	"Habiganj"	"2005-2006-Habiganj"	"BR18"	"3"	"Stress"	6.7
"2005"	2005	1985	"Rajshahi"	"2005-2006-Rajshahi"	"BR18"	"3"	"Stress"	5.54
"2005"	2005	1985	"Rangpur"	"2005-2006-Rangpur"	"BR18"	"3"	"Stress"	5.2
"2005"	2005	1985	"Satkhira"	"2005-2006-Satkhira"	"BR18"	"3"	"Stress"	5.14
"2005"	2005	1985	"Kustia"	"2005-2006-Kustia"	"BR18"	"3"	"Stress"	6.56
"2006"	2006	1985	"Barisal"	"2006-2007-Barisal"	"BR18"	"3"	"Stress"	4.15
"2006"	2006	1985	"Bhanga"	"2006-2007-Bhanga"	"BR18"	"3"	"Stress"	7.06
"2006"	2006	1985	"Comilla"	"2006-2007-Comilla"	"BR18"	"3"	"Stress"	5.93
"2006"	2006	1985	"Gazipur"	"2006-2007-Gazipur"	"BR18"	"3"	"Stress"	3.21
"2006"	2006	1985	"Habiganj"	"2006-2007-Habiganj"	"BR18"	"3"	"Stress"	6.01
"2006"	2006	1985	"Rajshahi"	"2006-2007-Rajshahi"	"BR18"	"3"	"Stress"	4.7
"2006"	2006	1985	"Kustia"	"2006-2007-Kustia"	"BR18"	"3"	"Stress"	7.13
"2006"	2006	1985	"Rangpur"	"2006-2007-Rangpur"	"BR18"	"3"	"Stress"	6.2
"2006"	2006	1985	"Satkhira"	"2006-2007-Satkhira"	"BR18"	"3"	"Stress"	6.99
"2007"	2007	1985	"Barisal"	"2007-2008-Barisal"	"BR18"	"3"	"Stress"	4.7
"2007"	2007	1985	"Bhanga"	"2007-2008-Bhanga"	"BR18"	"3"	"Stress"	5.21
"2007"	2007	1985	"Comilla"	"2007-2008-Comilla"	"BR18"	"3"	"Stress"	6.53
"2007"	2007	1985	"Gazipur"	"2007-2008-Gazipur"	"BR18"	"3"	"Stress"	3.9
"2007"	2007	1985	"Habiganj"	"2007-2008-Habiganj"	"BR18"	"3"	"Stress"	6.01
"2007"	2007	1985	"Rangpur"	"2007-2008-Rangpur"	"BR18"	"3"	"Stress"	3
"2007"	2007	1985	"Satkhira"	"2007-2008-Satkhira"	"BR18"	"3"	"Stress"	6.8
"2007"	2007	1985	"Kustia"	"2007-2008-Kustia"	"BR18"	"3"	"Stress"	5.42
"2007"	2007	1985	"Rajshahi"	"2007-2008-Rajshahi"	"BR18"	"3"	"Stress"	3.87
"2008"	2008	1985	"Barisal"	"2008-2009-Barisal"	"BR18"	"3"	"Stress"	4.65
"2008"	2008	1985	"Bhanga"	"2008-2009-Bhanga"	"BR18"	"3"	"Stress"	6.14
"2008"	2008	1985	"Comilla"	"2008-2009-Comilla"	"BR18"	"3"	"Stress"	5.82
"2008"	2008	1985	"Gazipur"	"2008-2009-Gazipur"	"BR18"	"3"	"Stress"	4.5
"2008"	2008	1985	"Habiganj"	"2008-2009-Habiganj"	"BR18"	"3"	"Stress"	6.8
"2008"	2008	1985	"Rajshahi"	"2008-2009-Rajshahi"	"BR18"	"3"	"Stress"	3.04
"2008"	2008	1985	"Rangpur"	"2008-2009-Rangpur"	"BR18"	"3"	"Stress"	2.5
"2008"	2008	1985	"Kustia"	"2008-2009-Kustia"	"BR18"	"3"	"Stress"	6.15
"2008"	2008	1985	"Satkhira"	"2008-2009-Satkhira"	"BR18"	"3"	"Stress"	6.9
"2009"	2009	1985	"Barisal"	"2009-2010-Barisal"	"BR18"	"3"	"Stress"	4.6
"2009"	2009	1985	"Bhanga"	"2009-2010-Bhanga"	"BR18"	"3"	"Stress"	5.43
"2009"	2009	1985	"Comilla"	"2009-2010-Comilla"	"BR18"	"3"	"Stress"	6.16
"2009"	2009	1985	"Gazipur"	"2009-2010-Gazipur"	"BR18"	"3"	"Stress"	3.13
"2009"	2009	1985	"Habiganj"	"2009-2010-Habiganj"	"BR18"	"3"	"Stress"	6.25
"2009"	2009	1985	"Rajshahi"	"2009-2010-Rajshahi"	"BR18"	"3"	"Stress"	3.46
"2009"	2009	1985	"Rangpur"	"2009-2010-Rangpur"	"BR18"	"3"	"Stress"	4.7
"2009"	2009	1985	"Satkhira"	"2009-2010-Satkhira"	"BR18"	"3"	"Stress"	6.2
"2009"	2009	1985	"Kustia"	"2009-2010-Kustia"	"BR18"	"3"	"Stress"	5.17
"2010"	2010	1985	"Barisal"	"2010-2011-Barisal"	"BR18"	"3"	"Stress"	2.64
"2010"	2010	1985	"Bhanga"	"2010-2011-Bhanga"	"BR18"	"3"	"Stress"	4.73
"2010"	2010	1985	"Comilla"	"2010-2011-Comilla"	"BR18"	"3"	"Stress"	5.92
"2010"	2010	1985	"Gazipur"	"2010-2011-Gazipur"	"BR18"	"3"	"Stress"	1.2
"2010"	2010	1985	"Habiganj"	"2010-2011-Habiganj"	"BR18"	"3"	"Stress"	5.7
"2010"	2010	1985	"Rangpur"	"2010-2011-Rangpur"	"BR18"	"3"	"Stress"	2.6
"2010"	2010	1985	"Satkhira"	"2010-2011-Satkhira"	"BR18"	"3"	"Stress"	5.5
"2010"	2010	1985	"Sonagazi"	"2010-2011-Sonagazi"	"BR18"	"3"	"Stress"	6.1
"2010"	2010	1985	"Kustia"	"2010-2011-Kustia"	"BR18"	"3"	"Stress"	4.18
"2010"	2010	1985	"Rajshahi"	"2010-2011-Rajshahi"	"BR18"	"3"	"Stress"	4.2
"2011"	2011	1985	"Barisal"	"2011-2012-Barisal"	"BR18"	"3"	"Stress"	2.64
"2011"	2011	1985	"Bhanga"	"2011-2012-Bhanga"	"BR18"	"3"	"Stress"	4.73
"2011"	2011	1985	"Comilla"	"2011-2012-Comilla"	"BR18"	"3"	"Stress"	5.18
"2011"	2011	1985	"Gazipur"	"2011-2012-Gazipur"	"BR18"	"3"	"Stress"	4.6
"2011"	2011	1985	"Habiganj"	"2011-2012-Habiganj"	"BR18"	"3"	"Stress"	5.7
"2011"	2011	1985	"Rangpur"	"2011-2012-Rangpur"	"BR18"	"3"	"Stress"	2.6
"2011"	2011	1985	"Satkhira"	"2011-2012-Satkhira"	"BR18"	"3"	"Stress"	6.13
"2011"	2011	1985	"Sonagazi"	"2011-2012-Sonagazi"	"BR18"	"3"	"Stress"	6.1
"2011"	2011	1985	"Kustia"	"2011-2012-Kustia"	"BR18"	"3"	"Stress"	4.18
"2011"	2011	1985	"Rajshahi"	"2011-2012-Rajshahi"	"BR18"	"3"	"Stress"	4.95
"2012"	2012	1985	"Barisal"	"2012-2013-Barisal"	"BR18"	"3"	"Stress"	4.85
"2012"	2012	1985	"Bhanga"	"2012-2013-Bhanga"	"BR18"	"3"	"Stress"	7.57
"2012"	2012	1985	"Comilla"	"2012-2013-Comilla"	"BR18"	"3"	"Stress"	5.48
"2012"	2012	1985	"Gazipur"	"2012-2013-Gazipur"	"BR18"	"3"	"Stress"	3.53
"2012"	2012	1985	"Habiganj"	"2012-2013-Habiganj"	"BR18"	"3"	"Stress"	5.67
"2012"	2012	1985	"Rangpur"	"2012-2013-Rangpur"	"BR18"	"3"	"Stress"	6.95
"2012"	2012	1985	"Satkhira"	"2012-2013-Satkhira"	"BR18"	"3"	"Stress"	6.5
"2012"	2012	1985	"Sonagazi"	"2012-2013-Sonagazi"	"BR18"	"3"	"Stress"	2.88
"2012"	2012	1985	"Kustia"	"2012-2013-Kustia"	"BR18"	"3"	"Stress"	5.74
"2012"	2012	1985	"Rajshahi"	"2012-2013-Rajshahi"	"BR18"	"3"	"Stress"	4.1
"2013"	2013	1985	"Barisal"	"2013-2014-Barisal"	"BR18"	"3"	"Stress"	4.38
"2013"	2013	1985	"Bhanga"	"2013-2014-Bhanga"	"BR18"	"3"	"Stress"	6.8
"2013"	2013	1985	"Comilla"	"2013-2014-Comilla"	"BR18"	"3"	"Stress"	5.94
"2013"	2013	1985	"Gazipur"	"2013-2014-Gazipur"	"BR18"	"3"	"Stress"	5.3
"2013"	2013	1985	"Habiganj"	"2013-2014-Habiganj"	"BR18"	"3"	"Stress"	5.64
"2013"	2013	1985	"Rangpur"	"2013-2014-Rangpur"	"BR18"	"3"	"Stress"	6.3
"2013"	2013	1985	"Satkhira"	"2013-2014-Satkhira"	"BR18"	"3"	"Stress"	5.75
"2013"	2013	1985	"Sonagazi"	"2013-2014-Sonagazi"	"BR18"	"3"	"Stress"	5.27
"2013"	2013	1985	"Kustia"	"2013-2014-Kustia"	"BR18"	"3"	"Stress"	5.91
"2013"	2013	1985	"Rajshahi"	"2013-2014-Rajshahi"	"BR18"	"3"	"Stress"	1.3
"2014"	2014	1985	"Barisal"	"2014-2015-Barisal"	"BR18"	"3"	"Stress"	5.12
"2014"	2014	1985	"Bhanga"	"2014-2015-Bhanga"	"BR18"	"3"	"Stress"	8.03
"2014"	2014	1985	"Comilla"	"2014-2015-Comilla"	"BR18"	"3"	"Stress"	4.21
"2014"	2014	1985	"Gazipur"	"2014-2015-Gazipur"	"BR18"	"3"	"Stress"	5.6
"2014"	2014	1985	"Habiganj"	"2014-2015-Habiganj"	"BR18"	"3"	"Stress"	5.58
"2014"	2014	1985	"Rangpur"	"2014-2015-Rangpur"	"BR18"	"3"	"Stress"	3.5
"2014"	2014	1985	"Satkhira"	"2014-2015-Satkhira"	"BR18"	"3"	"Stress"	6.65
"2014"	2014	1985	"Sonagazi"	"2014-2015-Sonagazi"	"BR18"	"3"	"Stress"	4.66
"2014"	2014	1985	"Kustia"	"2014-2015-Kustia"	"BR18"	"3"	"Stress"	6.08
"2014"	2014	1985	"Rajshahi"	"2014-2015-Rajshahi"	"BR18"	"3"	"Stress"	3.29
"2015"	2015	1985	"Barisal"	"2015-2016-Barisal"	"BR18"	"3"	"Stress"	4.83
"2015"	2015	1985	"Bhanga"	"2015-2016-Bhanga"	"BR18"	"3"	"Stress"	6.08
"2015"	2015	1985	"Comilla"	"2015-2016-Comilla"	"BR18"	"3"	"Stress"	4.41
"2015"	2015	1985	"Gazipur"	"2015-2016-Gazipur"	"BR18"	"3"	"Stress"	6.33
"2015"	2015	1985	"Habiganj"	"2015-2016-Habiganj"	"BR18"	"3"	"Stress"	7.3
"2015"	2015	1985	"Rangpur"	"2015-2016-Rangpur"	"BR18"	"3"	"Stress"	5.83
"2015"	2015	1985	"Satkhira"	"2015-2016-Satkhira"	"BR18"	"3"	"Stress"	4.03
"2015"	2015	1985	"Sonagazi"	"2015-2016-Sonagazi"	"BR18"	"3"	"Stress"	3.78
"2015"	2015	1985	"Kustia"	"2015-2016-Kustia"	"BR18"	"3"	"Stress"	5.5
"2015"	2015	1985	"Rajshahi"	"2015-2016-Rajshahi"	"BR18"	"3"	"Stress"	5.49
"2001"	2001	1985	"Barisal"	"2001-2002-Barisal"	"BR19"	"1"	"Stress"	6.86
"2001"	2001	1985	"Bhanga"	"2001-2002-Bhanga"	"BR19"	"1"	"Stress"	7.1
"2001"	2001	1985	"Comilla"	"2001-2002-Comilla"	"BR19"	"1"	"Stress"	5.48
"2001"	2001	1985	"Habiganj"	"2001-2002-Habiganj"	"BR19"	"1"	"Stress"	5.87
"2001"	2001	1985	"Rajshahi"	"2001-2002-Rajshahi"	"BR19"	"1"	"Stress"	5.1
"2001"	2001	1985	"Rangpur"	"2001-2002-Rangpur"	"BR19"	"1"	"Stress"	7.2
"2001"	2001	1985	"Satkhira"	"2001-2002-Satkhira"	"BR19"	"1"	"Stress"	6.45
"2002"	2002	1985	"Barisal"	"2002-2003-Barisal"	"BR19"	"1"	"Stress"	5.3
"2002"	2002	1985	"Bhanga"	"2002-2003-Bhanga"	"BR19"	"1"	"Stress"	6.64
"2002"	2002	1985	"Comilla"	"2002-2003-Comilla"	"BR19"	"1"	"Stress"	4.99
"2002"	2002	1985	"Gazipur"	"2002-2003-Gazipur"	"BR19"	"1"	"Stress"	4.15
"2002"	2002	1985	"Habiganj"	"2002-2003-Habiganj"	"BR19"	"1"	"Stress"	6.02
"2002"	2002	1985	"Rajshahi"	"2002-2003-Rajshahi"	"BR19"	"1"	"Stress"	4.7
"2002"	2002	1985	"Rangpur"	"2002-2003-Rangpur"	"BR19"	"1"	"Stress"	2.36
"2002"	2002	1985	"Satkhira"	"2002-2003-Satkhira"	"BR19"	"1"	"Stress"	5.45
"2003"	2003	1985	"Barisal"	"2003-2004-Barisal"	"BR19"	"1"	"Stress"	4.62
"2003"	2003	1985	"Bhanga"	"2003-2004-Bhanga"	"BR19"	"1"	"Stress"	5.78
"2003"	2003	1985	"Comilla"	"2003-2004-Comilla"	"BR19"	"1"	"Stress"	4.61
